movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genres_1,genres_2,directorNm,directorNmEn,actor1_Nm,actor1_NmEn,watchGradeNm,dist_companyCd,dist_companyNm,dist_companyNmEn
20164681,음탕한 아내와 사랑할때,Married woman whom I want to fuck,60.0,2015.0,20160601,개봉,장편,일본,멜로/로맨스,,요시유키 유미,Yumi Yoshiyuki,하즈키 노조미,Nozomi Hazuki,청소년관람불가,20062868.0,(주)도키엔터테인먼트,
20164761,엄마 친구: 여자로 보일때,Ryoudonarino Miboujin,60.0,2009.0,20160601,개봉,장편,일본,멜로/로맨스,드라마,사카모토 후토시,Futoshi Sakamoto,무라카미 료코,Ryoko Murakami,청소년관람불가,20114899.0,(주)영진크리에이티브,
20164683,갑질섹스-색기,King of Sexy,61.0,2015.0,20160601,개봉,장편,일본,멜로/로맨스,,다케호라 데츠야,Tetsuya Takehora,카스미 카오,Kaho Kasumi,청소년관람불가,20062868.0,(주)도키엔터테인먼트,
20162623,감금일지-메이드,Confined Maid,88.0,2013.0,20160601,개봉,장편,일본,범죄,스릴러,오카자키 요시유키,Yoshiyuki Okazaki,하즈키 노조미,Nozomi Hazuki,청소년관람불가,20140773.0,(주)에스와이미디어,
20151226,몽 루아,MON ROI,125.0,2015.0,20160526,개봉,장편,프랑스,멜로/로맨스,드라마,마이웬 르 베스코,Maiwenn Le Besco,엠마누엘 베르코,Emmanuelle Bercot,청소년관람불가,20141469.0,메가박스중앙(주)플러스엠,Megabox Plus M
20164441,위기의 유부녀: 남편과는 다른 맛,New Partners,56.0,2007.0,20160531,개봉,장편,일본,멜로/로맨스,,토모마츠 나오유키,Naoyuki Tomomatsu,사쿠라다 사쿠라,Sakura Sakurada,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20164001,착한 여비서의 목적,,70.0,2016.0,20160520,개봉,장편,한국,멜로/로맨스,,김효재,,,,청소년관람불가,20123221.0,골든타이드픽처스(주),Golden Tide Pictures
20164301,엄딸,,75.0,2016.0,20160526,개봉,장편,한국,멜로/로맨스,,강백호,KANG Beak-ho,,,청소년관람불가,20140992.0,주식회사 이엔터,
20163444,맛있는 영화,,67.0,2015.0,20160525,개봉,장편,한국,멜로/로맨스,,박범수,,,,청소년관람불가,20063099.0,(주)케이알씨지,KRCG
20162681,유리의 꽃과 부수는 세계,Vitreous Flower Destroy the World,66.0,2015.0,20160421,개봉,장편,일본,애니메이션,,이시하마 마사시,Masashi Ishihama,하나모리 유미리,Yumiri Hanamori,12세이상관람가,20140488.0,주식회사 더쿱,
20163163,오만과 편견 그리고 좀비,Pride and Prejudice and Zombies,107.0,2015.0,20160525,개봉,장편,영국,액션,공포(호러),버 스티어스,Burr Steers,릴리 제임스,Lily James,15세이상관람가,20142048.0,(주)이수C&E,
20163081,미라클 프롬 헤븐,Miracles from Heaven,108.0,2016.0,20160525,개봉,장편,미국,드라마,,패트리시아 리건,Patricia Riggen,제니퍼 가너,Jennifer Garner,전체관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea
20150523,엑스맨: 아포칼립스,X-Men: Apocalypse,145.0,2016.0,20160525,개봉,장편,미국,액션,어드벤처,브라이언 싱어,Bryan Singer,제임스 맥어보이,James McAvoy,12세이상관람가,20100041.0,이십세기폭스코리아(주),20th Century Fox Korea
20163621,런 라이크 헬,Isolation,94.0,2015.0,20160511,개봉,장편,미국,액션,스릴러,셰인 댁스 테일러,Shane Dax Taylor,도미닉 퍼셀,Dominic Purcell,15세이상관람가,20155351.0,(주)블루브릭,
20163441,몽키킹2: 서유기 여정의 시작,Monkey King The Legend Begins,119.0,2016.0,20160519,개봉,장편,중국,액션,판타지,정보서,Pou-Soi Cheang,곽부성,Aaron Kwok,12세이상관람가,20154408.0,THE 픽쳐스,THE PICTURES
20163082,레이스,Race,134.0,2016.0,20160525,개봉,장편,캐나다,드라마,,스티븐 홉킨스,Stephen Hopkins,제이슨 서디키스,Jason Sudeikis,12세이상관람가,20139135.0,(주)영화사 빅,Big Film
20162461,다이노X 탐험대,DINO X EXPEDITION,71.0,2016.0,20160504,개봉,장편,한국,애니메이션,다큐멘터리,이동희,LEE Dong-hui,정준하,JUNG Jun-ha,전체관람가,20142048.0,(주)이수C&E,
20163381,오픈 그레이브,Open Grave,99.0,2013.0,20160526,개봉,장편,미국,공포(호러),,곤잘로 로페즈 갈레고,Gonzalo Lopez-Gallego,샬토 코플리,Sharlto Copley,청소년관람불가,20123227.0,(주)나우콘텐츠,Now Contents
20164522,굿나잇 레인의 악령,Ghost of Goodnight Lane,97.0,2014.0,20160526,개봉,장편,미국,공포(호러),,알리 비잔,Ali Bijan,빌리 제인,Billy Zane,청소년관람불가,20123227.0,(주)나우콘텐츠,Now Contents
20162569,오베라는 남자,A man called ove,115.0,2015.0,20160525,개봉,장편,스웨덴,드라마,,하네스 홀름,Hannes Holm,롤프 라스가드,Rolf Lassgard,12세이상관람가,20100123.0,(주)싸이더스,Sidus Corporation
20159447,레나,Dear..Lena,109.0,2015.0,20160526,개봉,장편,한국,멜로/로맨스,드라마,김도원,,김재만,KIM Jae-man,12세이상관람가,20158008.0,(주)모멘텀엔터테인먼트,"Momentum Entertainment Co., LTD"
20163664,익스트림 타겟,The Night Of The Rat,84.0,2015.0,20160510,개봉,장편,스페인,액션,,데이비드R.L.,David R.L.,우나이 가르시아,Unai Garcia,15세이상관람가,20121836.0,(주)버킷스튜디오,BUCKET STUDIO
20150020,사울의 아들,Son of Saul,107.0,2015.0,20160225,개봉,장편,헝가리,드라마,,라즐로 네메스,Laszlo Nemes,게자 뢰리히,Geza Rohrig,청소년관람불가,20123058.0,그린나래미디어(주),GREEN NARAE MEDIA
20161598,산이 울다,Mountain Cry,107.0,2015.0,20160525,개봉,장편,중국,드라마,멜로/로맨스,래리 양,Larry Yang,량예팅,Yueting Lang,15세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment
20163242,동거녀의 달콤한 젤리,Jellyfish Never Dominates Me,62.0,2015.0,20160421,개봉,장편,일본,멜로/로맨스,,조조 히데오,Hideo Jojo,사쿠라 유라,Yura Sakura,청소년관람불가,20142949.0,(주)콘텐츠랩자박,
20156207,앵그리버드 더 무비,The Angry Birds Movie,97.0,2016.0,20160519,개봉,장편,핀란드,애니메이션,,퍼갈 레일리,Fergal Reilly,,,전체관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea
20163542,애프터 에덴: 이브의 고백,After Eden,79.0,2015.0,20160513,개봉,장편,캐나다,멜로/로맨스,,한스 크리스티안 베르거,Hans Christian Berger,알리사 리스,Alyssa Reece,청소년관람불가,20111613.0,주식회사 풍경소리,PoongKyung SoRi Inc.
20163191,란제리 사나이,LINGERIE MAN,70.0,2015.0,20160512,개봉,장편,한국,드라마,,최석원,,,,청소년관람불가,20123567.0,(주)레드언더미디어,
20162625,천국의 정사,The Affair,101.0,2013.0,20160516,개봉,장편,일본,스릴러,공포(호러),하야마 요이치로,Yoichiro Hayama,모리시타 유리,Yuri Morishita,청소년관람불가,20140773.0,(주)에스와이미디어,
20158483,오빠생각,A Melody to Remember,123.0,2015.0,20160121,개봉,장편,한국,드라마,전쟁,이한,LEE Han,김현빈,KIM Hyun-bin,12세이상관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World
20163921,피어 오브 다크니스,THE FEAR OF DARKNESS,91.0,2014.0,20160519,개봉,장편,호주,공포(호러),스릴러,크리스토퍼 피쳇,Christopher Fitchett,페넬로페 미첼,Penelope Mitchell,15세이상관람가,20138975.0,모비딕엔터테인먼트(주),
20163902,트럭걸 나미,Decotora girl nami Excitement! Yorohiku ver,64.0,2012.0,20160519,개봉,장편,일본,멜로/로맨스,드라마,조조 히데오,Hideo Jojo,요시자와 아키호,Akiho Yoshizawa,청소년관람불가,20114899.0,(주)영진크리에이티브,
20163904,자매: 욕망에 눈뜨다,Jituroku Chikandensya VI,54.0,2012.0,20160519,개봉,장편,일본,멜로/로맨스,드라마,사카모토 후토시,Futoshi Sakamoto,나카모리 레이코,Reiko Nakamori,청소년관람불가,20114899.0,(주)영진크리에이티브,
20163443,옆집 누나,,79.0,2016.0,20160512,개봉,장편,한국,멜로/로맨스,,이민환,,,,청소년관람불가,20063099.0,(주)케이알씨지,KRCG
20163669,탐욕,,84.0,2016.0,20160512,개봉,장편,한국,멜로/로맨스,,김정욱,,안민영,AHN Min-young,청소년관람불가,20100355.0,주식회사 루믹스미디어,Lumixmedia Inc.
20163922,바이 더 건,BY THE GUN,109.0,2014.0,20160519,개봉,장편,미국,액션,,제임스 모턴,James Mottern,벤 반스,Ben Barnes,청소년관람불가,20138975.0,모비딕엔터테인먼트(주),
20163667,드라큘라 레전드,Saint Dracula 3D,93.0,2012.0,20160519,개봉,장편,아랍에미리트연합국정부,공포(호러),멜로/로맨스,루페시 폴,Rupesh Paul,미치 포웰,Mitch Powell,15세이상관람가,20063099.0,(주)케이알씨지,KRCG
20163666,맛있는 간호사의 불륜,Nurse call girl dedication Nursing diary,74.0,1998.0,20160519,개봉,장편,일본,멜로/로맨스,,키타자와 유키오,Yukio Kitazawa,요코타 유미,Yumi Yokota,청소년관람불가,20063099.0,(주)케이알씨지,KRCG
20163182,하드코어 헨리,Hardcore Henry,96.0,2016.0,20160519,개봉,장편,러시아,액션,어드벤처,일리야 나이슐러,Ilya Naishuller,샬토 코플리,Sharlto Copley,청소년관람불가,20100084.0,㈜코리아스크린,Korea Screen Inc.
20163721,탐정사무소 - 사랑과 전쟁,,64.0,2016.0,20160513,개봉,장편,한국,스릴러,드라마,이동현,,강현중,KANG Hyun-joong,청소년관람불가,20123227.0,(주)나우콘텐츠,Now Contents
20163665,잠 못 이루는 섹스 2,,77.0,2016.0,20160518,개봉,장편,한국,멜로/로맨스,,이민환,,,,청소년관람불가,20063099.0,(주)케이알씨지,KRCG
20162881,제3의 사랑,The Third Way of Love,113.0,2014.0,20160519,개봉,장편,중국,멜로/로맨스,드라마,이재한,John H. LEE,송승헌,SONG Seung-heon,15세이상관람가,20100103.0,(주)쇼박스,Showbox Corp
20150487,이지머니 2,Easy Money 2,99.0,2012.0,20160519,개봉,장편,스웨덴,액션,범죄,바박 나자피,Babak Najafi,조엘 킨나만,Joel Kinnaman,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20163668,에이리언: 버뮤다 삼각지대,Bermuda Tentacles,89.0,2014.0,20160519,개봉,장편,미국,액션,공포(호러),닉 라이온,Nick Lyon,트레버 도노반,Trevor Donovan,12세이상관람가,20063099.0,(주)케이알씨지,KRCG
20155736,얼굴도둑,Nobody From Nowhere,117.0,2014.0,20160519,개봉,장편,프랑스,드라마,스릴러,매튜 델라포테,Matthieu Delaporte,마티유 카소비츠,Mathieu Kassovitz,15세이상관람가,20125155.0,(주)미디어로그,Medialog corp.
20153803,배짱이들,For your youth,78.0,2015.0,20160512,개봉,장편,한국,다큐멘터리,,정훈,,문용일,Yongil Mun,12세이상관람가,20154728.0,주식회사 씨엠닉스,CMNIX
20161783,아빠가 돌아왔다,Daddy's back,100.0,2015.0,20160519,개봉,장편,한국,가족,드라마,윤여창,YOON Yeo-chang,조동혁,JO Dong-hyeok,15세이상관람가,20142369.0,(유)조이앤시네마,JOY N CINEMA
20163662,미셔너리: 감춰진 그림자,Missionary,90.0,2013.0,20160519,개봉,장편,미국,드라마,스릴러,안소니 디블라시,Anthony DiBlasi,돈 올리비에리,Dawn Olivieri,청소년관람불가,20157008.0,(주)픽쳐레스크,
20163350,남녀의 궁합,,92.0,2016.0,20160519,개봉,장편,한국,멜로/로맨스,,채길병,CHAE Gil-byung,,,청소년관람불가,20154628.0,(주)영화사 사계절,
20163622,젊은 새엄마,Brickhouse's Secret Theater - Hold Me by Lust,74.0,2014.0,20160517,개봉,장편,일본,멜로/로맨스,,칸바라 이쿠토,Ikuto Kanbara,,,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20162762,클랜,The Clan,108.0,2015.0,20160512,개봉,장편,스페인,범죄,스릴러,파블로 트라페로,Pablo Trapero,길예르모 프란셀라,Guillermo Francella,15세이상관람가,20062469.0,(주)더블앤조이픽쳐스,
20162627,다이버전트 시리즈: 얼리전트,The Divergent Series: Allegiant,120.0,2016.0,20160512,개봉,장편,미국,액션,어드벤처,로베르트 슈벤트케,Robert Schwentke,쉐일린 우들리,Shailene Woodley,12세이상관람가,20168728.0,(주)키다리이엔티,KIDARI ENT
20162846,캄포스,Summer Camp,83.0,2016.0,20160512,개봉,장편,미국,공포(호러),미스터리,알베르토 마리니,Alberto Marini,조셀린 도나휴,Jocelin Donahue,15세이상관람가,20141088.0,와이드 릴리즈(주),Wide Release
20162300,매직브러시,The Magic Brush,80.0,2016.0,20160504,개봉,장편,중국,애니메이션,,쯔씽 쫑,Zhixing Zhong,김서영,KIM Seo-young,전체관람가,20139135.0,(주)영화사 빅,Big Film
20162042,아노말리사,Anomalisa,90.0,2015.0,20160330,개봉,장편,미국,애니메이션,코미디,찰리 카우프만,Charlie Kaufman,데이빗 듈리스,David Thewlis,청소년관람불가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd"
20162622,여성배우들,Make Room,86.0,2014.0,20160516,개봉,장편,일본,드라마,코미디,모리카와 케이,Kei Morikawa,모리다 아키,Aki Morida,청소년관람불가,20140773.0,(주)에스와이미디어,
20162684,탐욕의 별,A Star of Greed,83.0,2015.0,20160427,개봉,장편,한국,다큐멘터리,,공귀현,KONG Quee-hyun,김의성,KIM Eui-sung,15세이상관람가,20100036.0,㈜인디스토리,INDIESTORY Inc. 
20163643,헌팅 인 살렘: 악령의 마을,A Haunting in Salem,86.0,2011.0,20160512,개봉,장편,미국,공포(호러),,쉐인 반 다이크,Shane Van Dyke,빌 오버스트 주니어,Bill Oberst Jr.,15세이상관람가,20063099.0,(주)케이알씨지,KRCG
20163579,인사이드 링: 항공기를 훔쳐라,Le Premier Cercle,91.0,2009.0,20160512,개봉,장편,프랑스,스릴러,범죄,로렌트 투엘,Laurent Tuel,장 르노,Jean Reno,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20161593,밀그램 프로젝트,Experimenter,97.0,2015.0,20160512,개봉,장편,미국,드라마,,마이클 알메레이다,Michael Almereyda,타린 매닝,Taryn Manning,15세이상관람가,20154408.0,THE 픽쳐스,THE PICTURES
20158743,눈이라도 내렸으면,Waiting For The Snow,99.0,2015.0,20160512,개봉,장편,한국,드라마,,장희철,JANG Hee-chul,배진만,BAE Jin-man,15세이상관람가,20100848.0,야간비행,
20156644,꺼져버려 종양군,Go away Mr. tumour,123.0,2015.0,20160512,개봉,장편,중국,드라마,코미디,한연,Yan Han,백백하,Bai Bai He,12세이상관람가,20139135.0,(주)영화사 빅,Big Film
20163561,젊은 엄마들: 여자가 되는 날,Stepmother's Secret Theater - My Mother into a Woman,71.0,2014.0,20160510,개봉,장편,일본,멜로/로맨스,,칸바라 이쿠토,Ikuto Kanbara,쇼우다 치사토,Chisato Shouda,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20150491,진격의 거인 파트1,Attack on Titan: Part1,98.0,2015.0,20160503,개봉,장편,일본,SF,액션,히구치 신지,Shinji Higuchi,미우라 하루마,Haruma Miura,15세이상관람가,20142968.0,(주)콘텐츠판다,CONTENTS PANDA
20162571,맨 앤 치킨,Men and chicken,99.0,2015.0,20160504,개봉,장편,독일,코미디,드라마,앤더스 토머스 옌센,Anders Thomas Jensen,매즈 미켈슨,Mads Mikkelsen,청소년관람불가,20063233.0,(주)컴퍼니엘,
20162580,애정 남녀,Natural Born Lovers,105.0,2012.0,20160504,개봉,장편,홍콩,멜로/로맨스,코미디,엽염침,Patrick Kong,장지림,Julian Cheung,12세이상관람가,20063099.0,(주)케이알씨지,KRCG
20162704,극장판 안녕 자두야,Hello Jadoo,75.0,2016.0,20160504,개봉,장편,한국,애니메이션,,손석우,SON Seok-u,양정화,YANG Jeong-hwa,전체관람가,20110854.0,(주)씨제이이엔엠,CJ ENM Corp.
19648012,비틀즈: 하드 데이즈 나이트,A Hard Day's Night,88.0,1964.0,20160505,개봉,장편,영국,코미디,뮤지컬,리차드 레스터,Richard Lester,존 레논,John Lennon,전체관람가,20061718.0,찬란,Challan Film
20161591,럭키 루크: 전설의 무법자,Lucky Luke,103.0,2009.0,20160505,개봉,장편,프랑스,어드벤처,코미디,제임스 허스,James Huth,,,15세이상관람가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20158888,45년 후,45 Years,95.0,2015.0,20160505,개봉,장편,영국,드라마,멜로/로맨스,앤드류 헤이,Andrew Haigh,샬롯 램플링,Charlotte Rampling,15세이상관람가,20100285.0,판씨네마(주),Pancinema Corp.
20163044,감당이 안되는 욕정녀,Incubus,61.0,2014.0,20160502,개봉,장편,일본,멜로/로맨스,,사카모토 후토시,Futoshi Sakamoto,,,청소년관람불가,20121836.0,(주)버킷스튜디오,BUCKET STUDIO
20162962,바르샤 드림스,Barca Dreams,122.0,2015.0,20160504,개봉,장편,스페인,다큐멘터리,,조르디 롬파르트,Jordi Llompart,리오넬 메시,Lionel Messi,12세이상관람가,20100123.0,(주)싸이더스,Sidus Corporation
20163222,상사의 부인,Infidelity Investigation,60.0,2007.0,20160503,개봉,장편,일본,멜로/로맨스,,하시구치 타카아키,Takaaki Hashiguchi,사카이 아즈사,Azusa Sakai,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20153032,러브 아일랜드,Love Island,86.0,2014.0,20160503,개봉,장편,스위스,코미디,,야스밀라 즈바니치,Jasmila Zbanic,아리안 라베드,Ariane Labed,청소년관람불가,20100355.0,주식회사 루믹스미디어,Lumixmedia Inc.
20163173,노스맨: 바이킹과 늑대군단,Northmen: A Viking Saga,97.0,2014.0,20160428,개봉,장편,남아프리카공화국,액션,어드벤처,클라우디오 파,Claudio Fah,에드 스크레인,Ed Skrein,15세이상관람가,20100048.0,미디어소프트,
20163401,"불의 날, 생명을 말하다",,65.0,2015.0,20160428,개봉,장편,한국,다큐멘터리,,전화성,JEON Hwa-seong,,,전체관람가,20122500.0,크리에이티브컴즈(주),Creativecomms.Inc.
20163431,쾌감 에로수행,Learning Sex,60.0,2015.0,20160502,개봉,장편,일본,멜로/로맨스,,와타나베 모토츠구,Mototsugu Watanabe,마키 아즈사,Azusa Maki,청소년관람불가,20062868.0,(주)도키엔터테인먼트,
