movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genres_1,genres_2,directorNm,directorNmEn,actor1_Nm,actor1_NmEn,watchGradeNm,dist_companyCd,dist_companyNm,dist_companyNmEn,view
20209295,송해 1927,Song Hae 1927,82.0,2021.0,20211118,개봉,장편,한국,다큐멘터리,,윤재호,Jéro YUN,,,12세이상관람가,20216561.0,(주)스튜디오디에이치엘,Studio dhL inc.,5527
20217121,낫아웃,NOT OUT,107.0,2021.0,20210603,개봉,장편,한국,드라마,,이정곤,LEE Junggon,정재광,JEONG Jae-gwang,15세이상관람가,20111211.0,(주)케이티알파,kt alpha,12342
20209627,아이,I,112.0,2021.0,20210210,개봉,장편,한국,드라마,,김현탁,KIM Hyuntak,김향기,KIM Hyang-gi,15세이상관람가,20188021.0,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,37692
20205706,쿠사마 야요이: 무한의 세계,Kusama: Infinity,76.0,2018.0,20210519,개봉,장편,미국,다큐멘터리,,,,쿠사마 야요이,Yyaoi Kusama,전체관람가,20101102.0,오드,AUD,3532
20210663,라스트 나잇 인 소호,Last Night in Soho,116.0,2021.0,20211201,개봉,장편,미국,공포(호러),스릴러,에드가 라이트,Edgar Wright,토마신 맥켄지,Thomasin McKenzie,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,49349
20196763,고스트버스터즈 라이즈,Ghostbusters: Afterlife,123.0,2021.0,20211201,개봉,장편,미국,어드벤처,미스터리,제이슨 라이트맨,Jason Reitman,핀 울프하드,Finn Wolfhard,12세이상관람가,20173221.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,114940
20191503,화이트데이: 부서진 결계,THE LABYRINT,90.0,2021.0,20211006,개봉,장편,한국,공포(호러),,송운,,강찬희,KANG Chan-hee,15세이상관람가,20161101.0,(주)제이앤씨미디어그룹,,11119
20190726,까치발,Tiptoeing,78.0,2019.0,20210603,개봉,장편,한국,다큐멘터리,,권우정,KWON Woo-jung,권우정,KWON Woo-jung,12세이상관람가,20123217.0,(주)시네마달,Cinema DAL,2532
20210165,브라더,,97.0,2021.0,20211007,개봉,장편,한국,범죄,액션,신근호,Shin Keun-ho,정진운,JEONG Jin-woon,15세이상관람가,2013216.0,(주)박수엔터테인먼트,Boxoo Entertainment  ,3049
20212104,언힐러,The Unhealer,92.0,2020.0,20211202,개봉,장편,미국,SF,스릴러,마틴 귀귀,Martin Guigui,애덤 비치,Adam Beach,15세이상관람가,20206161.0,(주)콘텐츠패밀리,CONTENTS FAMILY,1627
20124352,십계,The Ten Commandments,88.0,2007.0,20211202,개봉,장편,미국,애니메이션,,빌 보이스,Bill Boyce,벤 킹슬리,Ben Kingsley,전체관람가,20157988.0,(재)CBS,,3468
20219056,메이드 인 이태리,Made In Italy,93.0,2020.0,20211124,개봉,장편,영국,드라마,멜로/로맨스,제임스 다시,James D'Arcy,리암 니슨,Liam Neeson,12세이상관람가,20101102.0,오드,AUD,12678
20210303,킬링 카인드: 킬러의 수제자,The Protege,107.0,2021.0,20211201,개봉,장편,미국,액션,범죄,마틴 캠벨,Martin Campbell,마이클 키튼,Michael Keaton,15세이상관람가,20161101.0,(주)제이앤씨미디어그룹,,10679
20210882,신의 손,The Hand of God,135.0,2021.0,20211201,개봉,장편,미국,드라마,,파올로 소렌티노,Paolo Sorrentino,토니 세르빌로,Toni Servillo,청소년관람불가,20063188.0,씨제이 씨지브이(CJ CGV)(주),CJ CGV,1669
20211271,귀멸의 칼날: 주합회의·나비저택 편,Demon Slayer: Kimetsu no Yaiba The Hashira Meeting Arc,105.0,2020.0,20211201,개봉,장편,일본,애니메이션,,소토자키 하루오,Haruo Sotozaki,하나에 나츠키,Natsuki Hanae,15세이상관람가,2013216.0,(주)박수엔터테인먼트,Boxoo Entertainment  ,26474
20196801,비밀의 정원,Way Back Home,110.0,2019.0,20210408,개봉,장편,한국,드라마,,박선주,PARK Sun-joo,한우연,HAN Woo-yeon,12세이상관람가,20188381.0,필름다빈,FILM DABIN,8508
20209137,종착역,Short Vacation,79.0,2020.0,20210923,개봉,장편,한국,드라마,,서한솔,SEO Han-sol,배연우,BAE Yeon-woo,전체관람가,20188381.0,필름다빈,FILM DABIN,5156
20217167,동백,Dongbaek,108.0,2020.0,20211021,개봉,장편,한국,드라마,가족,신준영,SHIN Jun-young,박근형,PARK Keun-hyong,12세이상관람가,20139275.0,시네마 뉴원,,19086
20216710,명탐정 코난: 비색의 탄환,Detective Conan: The Scarlet Bullet,110.0,2020.0,20210416,개봉,장편,일본,애니메이션,,나가오카 치카,Chika Nagaoka,,,12세이상관람가,20110854.0,(주)씨제이이엔엠,CJ ENM Corp.,232871
20218653,귀문,GUIMOON: The Lightless Door,85.0,2021.0,20210825,개봉,장편,한국,미스터리,스릴러,심덕근,Sim Deok-geun,김강우,KIM Kang-woo,15세이상관람가,20063188.0,씨제이 씨지브이(CJ CGV)(주),CJ CGV,93657
20210864,엔칸토: 마법의 세계,Encanto,109.0,2021.0,20211124,개봉,장편,미국,애니메이션,,바이론 하워드,Byron Howard,스테파니 비트리즈,Stephanie Beatriz,전체관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,631258
20211392,언포기버블,The Unforgivable,112.0,2021.0,20211124,개봉,장편,미국,드라마,,,,산드라 블록,Sandra Bullock,15세이상관람가,20063188.0,씨제이 씨지브이(CJ CGV)(주),CJ CGV,2561
20210883,파워 오브 도그,The Power of the Dog,127.0,2021.0,20211117,개봉,장편,미국,드라마,멜로/로맨스,제인 캠피온,Jane Campion,베네딕트 컴버배치,Benedict Cumberbatch,15세이상관람가,20063188.0,씨제이 씨지브이(CJ CGV)(주),CJ CGV,12319
20201876,1984 최동원,"1984, CHOI Dong-won",97.0,2020.0,20211111,개봉,장편,한국,다큐멘터리,,조은성,CHO Eun-sung,최동원,Choi Dong Won,전체관람가,20188741.0,(주)트리플픽쳐스,Triple Pictures Inc.,11515
20196006,그림자꽃,Shadow Flowers,108.0,2019.0,20211027,개봉,장편,한국,다큐멘터리,,이승준,YI Seung-jun,,,12세이상관람가,20111582.0,(주)엣나인필름,"Atnine Film Co., Ltd.",9367
20210168,F20,F20,104.0,2021.0,20211006,개봉,장편,한국,스릴러,,홍은미,,장영남,JANG Yeong-nam,15세이상관람가,20141088.0,와이드 릴리즈(주),Wide Release,23372
20211323,후겟츠 웨슬리,Who Gets the Dog?,95.0,2016.0,20211118,개봉,장편,미국,코미디,멜로/로맨스,헉 봇코,Huck Botko,알리시아 실버스톤,Alicia Silverstone,12세이상관람가,20191561.0,(주)영화특별시에스엠씨,Special movie city,6476
20219894,빌리 홀리데이,The United States vs. Billie Holiday,130.0,2021.0,20211104,개봉,장편,미국,드라마,뮤지컬,리 다니엘스,Lee Daniels,안드라 데이,Andra Day,청소년관람불가,20158370.0,(주)디스테이션,,8035
20211053,나를 잡아줘,Hold Me Back,133.0,2020.0,20211111,개봉,장편,일본,멜로/로맨스,코미디,오오쿠 아키코,Akiko Ohku,노넨 레나,Rena Nounen,12세이상관람가,20192382.0,(주)태양미디어그룹,,1111
20210788,가족의 색깔,Our Departures,120.0,2018.0,20211027,개봉,장편,일본,드라마,,요시다 야스히로,Yasuhiro Yoshida,쿠니무라 준,Jun Kunimura,전체관람가,20100631.0,(주)영화사 진진,JINJIN Pictures,1710
20210142,스틸워터,Stillwater,138.0,2021.0,20211006,개봉,장편,미국,범죄,드라마,토마스 맥카시,Thomas McCarthy,맷 데이먼,Matt Damon,15세이상관람가,20063188.0,씨제이 씨지브이(CJ CGV)(주),CJ CGV,22868
20219378,부니베어: 애들이 줄었어요,Boonie Bears : The Big Shrink,89.0,2018.0,20211007,개봉,장편,중국,애니메이션,어드벤처,정량,Liang Ding,,,전체관람가,20139842.0,(주)라이크콘텐츠,Like Contents Inc.,4199
20209270,사상,Sasang: The Town on Sand,131.0,2020.0,20211021,개봉,장편,한국,다큐멘터리,,박배일,PARK Baeil,,,12세이상관람가,20123217.0,(주)시네마달,Cinema DAL,1193
20203824,노회찬6411,The Man with High Hopes,126.0,2021.0,20211014,개봉,장편,한국,다큐멘터리,,민환기,MIN Hwan-ki,,,12세이상관람가,20139617.0,(주)리틀빅픽쳐스,Little Big Pictures,31706
20210244,디어 에반 핸슨,Dear Evan Hansen,137.0,2021.0,20211117,개봉,장편,미국,뮤지컬,드라마,스티븐 크보스키,Stephen Chbosky,벤 플랫,Ben Platt,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,109021
20211261,귀멸의 칼날: 나타구모산 편,Demon Slayer: Kimetsu no Yaiba Mt. Natagumo Arc,136.0,2020.0,20211117,개봉,장편,일본,애니메이션,,소토자키 하루오,Haruo Sotozaki,하나에 나츠키,Natsuki Hanae,15세이상관람가,2013216.0,(주)박수엔터테인먼트,Boxoo Entertainment  ,43431
20207584,울림의 탄생,The Birth of Resonance,95.0,2020.0,20211021,개봉,장편,한국,다큐멘터리,,이정준,,,,전체관람가,20174443.0,영화배급협동조합 씨네소파,Cinesopa,1677
20202433,괴짜들의 로맨스,I WeirDo,100.0,2020.0,20211117,개봉,장편,대만,멜로/로맨스,드라마,,,임백굉,Austin Lin,12세이상관람가,20122505.0,메가박스중앙(주),MEGABOX,8450
20218909,숏버스 이별행,Short Bus: Say Goodbye,65.0,2021.0,20210722,개봉,장편,한국,코미디,멜로/로맨스,원은선,,김재화,KIM Jaehwa,15세이상관람가,20202881.0,언더식스티,Under Sixty,2487
20210578,색다른 그녀,,108.0,2021.0,20211014,개봉,장편,한국,멜로/로맨스,코미디,김진영,KIM Jin-young,한상혁,HAN Sang-hyuk,청소년관람불가,20141848.0,(주)이놀미디어,,2605
20211026,보는 것을 사랑한다,,75.0,2021.0,20211028,개봉,장편,한국,다큐멘터리,,윤기형,YUN Ki-hyoung,최불암,CHOI Bool-am,전체관람가,20143338.0,(주)드림팩트엔터테인먼트,Dreamfact entertainment,1057
20217198,뉴 오더,New Order,86.0,2020.0,20211111,개봉,장편,기타,스릴러,,미셸 프랑코,Michel Franco,디에고 보네타,Diego Boneta,청소년관람불가,20061718.0,찬란,Challan Film,3422
20211313,"틱, 틱... 붐!","tick, tick... BOOM!",120.0,2021.0,20211112,개봉,장편,미국,드라마,뮤지컬,린-마누엘 미란다,Lin-Manuel Miranda,앤드류 가필드,Andrew Garfield,12세이상관람가,20063188.0,씨제이 씨지브이(CJ CGV)(주),CJ CGV,15019
20217215,"러브 어페어: 우리가 말하는 것, 우리가 하는 것","Love Affair: The Things We Say, The Things We Do",122.0,2020.0,20211111,개봉,장편,프랑스,드라마,멜로/로맨스,엠마누엘 무레,Emmanuel Mouret,에밀리 드켄,Emilie Dequenne,15세이상관람가,2019861.0,주식회사 슈아픽처스,"Choix Pictures, INC.",4315
20210937,아담스 패밀리 2,The Addams Family 2,92.0,2021.0,20211110,개봉,장편,미국,애니메이션,코미디,콘래드 베논,Conrad Vernon,오스카 아이삭,Oscar Isaac,전체관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,111934
20210301,귀멸의 칼날: 남매의 연,Demon Slayer: Kimetsu no Yaiba SIBLING’S BOND,104.0,2020.0,20211110,개봉,장편,일본,애니메이션,,소토자키 하루오,Haruo Sotozaki,하나에 나츠키,Natsuki Hanae,15세이상관람가,2013216.0,(주)박수엔터테인먼트,Boxoo Entertainment  ,63656
20210587,아네트,Annette,140.0,2021.0,20211027,개봉,장편,프랑스,드라마,뮤지컬,레오스 카락스,Leos Carax,아담 드라이버,Adam Driver,15세이상관람가,20123058.0,그린나래미디어(주),GREEN NARAE MEDIA,42424
20210388,당신얼굴 앞에서,IN FRONT OF YOUR FACE,85.0,2020.0,20211021,개봉,장편,한국,드라마,,홍상수,HONG Sang-soo,이혜영,LEE Hye-young,15세이상관람가,20100332.0,(주)영화제작전원사 ,Jeonwonsa Film Co.,5294
20218789,피어썸,,82.0,2021.0,20211007,개봉,장편,한국,공포(호러),미스터리,이상헌,,조동혁,JO Dong-hyeok,15세이상관람가,20161341.0,(주)스토리제이,STORY J,2670
20209948,바람아 안개를 걷어가다오,Mom's Song,72.0,2020.0,20211028,개봉,장편,한국,드라마,,신동민,SHIN Dong-min,신정웅,Shin Jeong-woong,12세이상관람가,20101117.0,(주)모쿠슈라,MOCUSHURA,1183
20210302,퍼스트 카우,First Cow,121.0,2019.0,20211104,개봉,장편,미국,드라마,서부극(웨스턴),켈리 레인하르트,Kelly Reichardt,,,12세이상관람가,20100631.0,(주)영화사 진진,JINJIN Pictures,14885
20210601,크림,Cream,88.0,2021.0,20211104,개봉,장편,헝가리,멜로/로맨스,드라마,노라 라코스,Nora Lakos,비카 케레케스,Vica Kerekes,15세이상관람가,20100842.0,알토미디어(주),,1211
20218256,이터널스,Eternals,155.0,2021.0,20211103,개봉,장편,미국,액션,어드벤처,클로이 자오,Chloe Zhao,안젤리나 졸리,Angelina Jolie,12세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,3050514
20190969,최선의 삶,SNOWBALL,109.0,2021.0,20210901,개봉,장편,한국,드라마,,이우정,LEE Woo-jung,방민아,BANG Min-ah,15세이상관람가,20111582.0,(주)엣나인필름,"Atnine Film Co., Ltd.",11680
20194980,박강아름 결혼하다,Areum Married,86.0,2019.0,20210819,개봉,장편,한국,다큐멘터리,,박강아름,PARKKANG Areum,박강아름,PARKKANG Areum,전체관람가,20100631.0,(주)영화사 진진,JINJIN Pictures,3518
20210865,고장난 론,Ron’s Gone Wrong,106.0,2021.0,20211027,개봉,장편,미국,애니메이션,,사라 스미스,Sarah Smith,자크 갈리피아나키스,Zach Galifianakis,전체관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,160005
20200364,정말 먼 곳,A Distant Place,115.0,2020.0,20210318,개봉,장편,한국,드라마,,박근영,PARK Kun-young,강길우,KANG Gil-woo,12세이상관람가,20123058.0,그린나래미디어(주),GREEN NARAE MEDIA,11156
20219096,타다: 대한민국 스타트업의 초상,TADA: A Portrait of Korean Startups,91.0,2021.0,20211014,개봉,장편,한국,다큐멘터리,,권명국,,채이배,CHAE Yi-bae,전체관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,10545
20210614,퍼펙트 스틸,Naked Singularity,93.0,2021.0,20211028,개봉,장편,영국,범죄,액션,,,존 보예가,John Boyega,15세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,1122
20211282,구원받은 도둑,The Penitent Thief,93.0,2020.0,20211028,개봉,장편,미국,드라마,,,,,,12세이상관람가,20100634.0,(주)누리픽쳐스,NOORI PICTURES,1275
20210662,애프터: 관계의 함정,After We Fell,98.0,2021.0,20211027,개봉,장편,미국,멜로/로맨스,,,,조세핀 랭포드,Josephine Langford,15세이상관람가,20100285.0,판씨네마(주),Pancinema Corp.,19246
20210683,할로윈 킬즈,Halloween Kills,105.0,2020.0,20211027,개봉,장편,미국,공포(호러),,데이빗 고든 그린,David Gordon Green,제이미 리 커티스,Jamie Lee Curtis,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,5341
20210682,바다 탐험대 옥토넛 : 육지수호 대작전,OCTONAUTS : Above & Beyond,59.0,2021.0,20211027,개봉,장편,영국,애니메이션,액션,,,엄상현,UM Sang-hyun,전체관람가,20141088.0,와이드 릴리즈(주),Wide Release,25934
20196270,싱크홀,Sinkhole,113.0,2021.0,20210811,개봉,장편,한국,코미디,,김지훈,KIM Ji-hoon,차승원,CHA Seoung-won,12세이상관람가,20100103.0,(주)쇼박스,Showbox Corp,2195683
20210581,보이 비하인드 도어,The Boy Behind the Door,88.0,2020.0,20211021,개봉,장편,미국,공포(호러),,,,크리스틴 바우어,Kristin Bauer,청소년관람불가,20157108.0,(주)영화사 안다미로,Andamiro films,1154
20181613,슈퍼문,Super Moon,74.0,2021.0,20210909,개봉,장편,한국,애니메이션,어드벤처,홍대영,HONG Dae-yeong,,,전체관람가,20100829.0,예지림엔터테인먼트,,4816
20209138,좋은 사람,Good Person,101.0,2020.0,20210909,개봉,장편,한국,미스터리,,정욱,JUNG Wook,김태훈,KIM Tae-hun,12세관람가,20100123.0,(주)싸이더스,Sidus Corporation,11851
20218758,수색자,The Recon,110.0,2021.0,20210929,개봉,장편,한국,스릴러,,김민섭,,송창의,SONG Chang-eui,15세이상관람가,20142968.0,(주)콘텐츠판다,CONTENTS PANDA,26794
20211102,더 하더 데이 폴,The Harder They Fall,137.0,2021.0,20211020,개봉,장편,미국,액션,어드벤처,,,재지 비츠,Zazie Beetz,청소년관람불가,20063188.0,씨제이 씨지브이(CJ CGV)(주),CJ CGV,4286
20202792,스트레스 제로,,93.0,2020.0,20210203,개봉,장편,한국,애니메이션,,이대희,LEE Dae-hee,임채헌,LIM Chae-heon,전체관람가,20188741.0,(주)트리플픽쳐스,Triple Pictures Inc.,8755
20217950,킬러의 보디가드 2,Hitman's Wife's Bodyguard,116.0,2021.0,20210623,개봉,장편,미국,액션,코미디,패트릭 휴즈,Patrick Hughes,라이언 레이놀즈,Ryan Reynolds,청소년관람불가,20139196.0,TCO(주)더콘텐츠온,THE CONTENTS ON,384997
20217542,적호서생,Soul Snatcher,124.0,2020.0,20210429,개봉,장편,중국,액션,어드벤처,,,진립농,Chén Lìnóng,12세이상관람가,20061718.0,찬란,Challan Film,4374
20218014,라이더스 오브 저스티스,Riders of Justice,116.0,2020.0,20210602,개봉,장편,기타,액션,코미디,앤더스 토머스 옌센,Anders Thomas Jensen,매즈 미켈슨,Mads Mikkelsen,15세이상관람가,20192461.0,주식회사 왓챠,WATCHA,7131
20215127,추룡 2 : 패왕,Chasing the Dragon 2 : Wild Wild Bunch,100.0,2019.0,20210401,개봉,장편,중국,액션,범죄,왕정,Jing Wong,양가휘,Tony Leung Ka Fai,15세이상관람가,20186941.0,라온아이(주),,1023
20192194,인질,Hostage: Missing Celebrity,93.0,2021.0,20210818,개봉,장편,한국,액션,스릴러,필감성,PIL Gam-seong,황정민,HWANG Jung-min,15세이상관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,1638439
20215108,용루각2: 신들의 밤,Dragon Inn Part 2: The Night of Gods,91.0,2021.0,20210210,개봉,장편,한국,액션,미스터리,최상훈,CHOI Sang-hun,지일주,JI Il-joo,15세이상관람가,20186901.0,(주)그노스,Gnos,2475
20219351,첫눈이 사라졌다,Never Gonna Snow Again,115.0,2020.0,20211020,개봉,장편,폴란드,판타지,,마우고시카 슈모프스카,Malgorzata Szumowska,알렉 엇가프,Alec Utgoff,15세이상관람가,20158228.0,(주)다자인소프트,,8358
20219115,라스트 듀얼: 최후의 결투,The Last Duel,152.0,2021.0,20211020,개봉,장편,미국,액션,스릴러,리들리 스콧,Ridley Scott,맷 데이먼,Matt Damon,청소년관람불가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,60715
20209206,클라이밍,Climbing,77.0,2021.0,20210616,개봉,장편,한국,애니메이션,,김혜미,KIM Hye-mi,,,15세이상관람가,20188741.0,(주)트리플픽쳐스,Triple Pictures Inc.,6347
20215166,다함께 여름!,All Hands on Deck,100.0,2020.0,20211007,개봉,장편,프랑스,코미디,,,,,,12세이상관람가,20168613.0,M&M 인터내셔널,M&M International,1585
20219527,나의 흑역사 로맨티카,Out of My League,91.0,2020.0,20210922,개봉,장편,이탈리아,멜로/로맨스,코미디,,,루도비카 프란체스코니,Ludovica Francesconi,12세이상관람가,20123058.0,그린나래미디어(주),GREEN NARAE MEDIA,2491
20196749,언더그라운드,Underground,97.0,2019.0,20210819,개봉,장편,한국,다큐멘터리,,김정근,KIM Jung-geun,김국진,KIM Kuk-jin,12세이상관람가,20123217.0,(주)시네마달,Cinema DAL,1607
20219882,아버지의 길,Father,119.0,2020.0,20210930,개봉,장편,기타,드라마,,스르단 고루보비치,Srdan Golubovic,,,12세이상관람가,20111582.0,(주)엣나인필름,"Atnine Film Co., Ltd.",3956
20218052,베놈 2: 렛 데어 비 카니지,Venom: Let There Be Carnage,97.0,2021.0,20211013,개봉,장편,미국,액션,SF,앤디 서키스,Andy Serkis,톰 하디,Tom Hardy,15세이상관람가,20173221.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,2123652
20210580,푸른 호수,Blue Bayou,117.0,2021.0,20211013,개봉,장편,미국,드라마,,저스틴 전,Justin CHON,저스틴 전,Justin CHON,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,4655
20190815,보이스,On the Line,109.0,2021.0,20210915,개봉,장편,한국,범죄,액션,김선,KIM Sun,변요한,BYUN Yo-han,15세이상관람가,20110854.0,(주)씨제이이엔엠,CJ ENM Corp.,1426357
20218006,체르노빌 1986,Chernobyl: Abyss,135.0,2021.0,20210630,개봉,장편,러시아,액션,스릴러,다닐라 코즈로브스키,Danila Kozlovsky,다닐라 코즈로브스키,Danila Kozlovsky,12세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,23773
20184327,태양을 덮다,The Seal of the Sun,90.0,2016.0,20210311,개봉,장편,일본,드라마,,사토 후토시,Futoshi Sato,키타무라 유키야,Yukiya Kitamura,전체관람가,20188741.0,(주)트리플픽쳐스,Triple Pictures Inc.,2761
20218885,쇼미더고스트,Show Me the Ghost,82.0,2021.0,20210909,개봉,장편,한국,코미디,공포(호러),김은경,KIM Eun-kyung,김현목,KIM Hyun-mok,12세이상관람가,20100036.0,㈜인디스토리,INDIESTORY Inc. ,2550
20218500,졸트,Jolt,90.0,2021.0,20211014,개봉,장편,미국,액션,,타니아 웩슬러,Tanya Wexler,케이트 베킨세일,Kate Beckinsale,15세이상관람가,20161101.0,(주)제이앤씨미디어그룹,,2056
20217508,실: 인연의 시작,Threads-Our Tapestry of Love,130.0,2020.0,20211014,개봉,장편,일본,드라마,멜로/로맨스,제제 다카히사,Takahisa Zeze,스다 마사키,Masaki Suda,12세이상관람가,20158370.0,(주)디스테이션,,3717
20210304,스페이스 독 3: 트로피컬 어드벤처,Space Dogs: Tropical Adventure,69.0,2020.0,20211014,개봉,장편,러시아,애니메이션,어드벤처,이나 예블라니코바,Inna Evlannikova,,,전체관람가,2013216.0,(주)박수엔터테인먼트,Boxoo Entertainment  ,5261
20210844,바바리안,Waiting for the Barbarians,113.0,2019.0,20211014,개봉,장편,이탈리아,드라마,,,,마크 라이런스,Mark Rylance,15세이상관람가,20100634.0,(주)누리픽쳐스,NOORI PICTURES,1045
20217372,토토리! 우리 둘만의 여름,Tottori! Sommeren Vi Var Alene,78.0,2020.0,20210519,개봉,장편,노르웨이,어드벤처,,실리에 살로몬센,Silje Salomonsen,베가 오스틴,Vega Ostin,전체관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,1557
20209949,생각의 여름,Midsummer Madness,82.0,2020.0,20210812,개봉,장편,한국,드라마,,김종재,KIM Jong-jae,김예은,KIM Ye-eun,12세이상관람가,20100036.0,㈜인디스토리,INDIESTORY Inc. ,2520
20219466,습도 다소 높음,The Rain Comes Soon,77.0,2020.0,20210901,개봉,장편,한국,코미디,드라마,고봉수,KO Bong-soo,백승환,BAEK Seung-hwan,15세이상관람가,20216561.0,(주)스튜디오디에이치엘,Studio dhL inc.,2224
20218671,아-하: 테이크 온 미,a-ha: Take On Me,108.0,2021.0,20210922,개봉,장편,기타,다큐멘터리,뮤지컬,토마스 롭삼,Thomas Robsahm,모튼 하켓,Morten Harket,12세이상관람가,20206061.0,주식회사 컨텐츠썬,,4592
20203689,마이 미씽 발렌타인,My Missing Valentine,119.0,2020.0,20210114,개봉,장편,기타,멜로/로맨스,코미디,진옥훈,Yu-Hsun Chen,유관정,Liu Kuan-Ting,12세이상관람가,20188741.0,(주)트리플픽쳐스,Triple Pictures Inc.,7989
20209134,그대 너머에,"Beyond you, 2020",118.0,2020.0,20210909,개봉,장편,한국,멜로/로맨스,,박홍민,PARK Hong-min,김권후,KIM Kwon-hoo,전체관람가,20143008.0,농부영화사,NONGBU FILM,1042
20210866,컴백트레일,The Comeback Trail,102.0,2020.0,20211007,개봉,장편,미국,코미디,범죄,조지 갈로,George Gallo,로버트 드 니로,Robert DeNiro,15세이상관람가,20100634.0,(주)누리픽쳐스,NOORI PICTURES,1210
20210182,매직 스쿨: 초보마법사 아우라의 대모험,The Academy of Magic,90.0,2020.0,20211007,개봉,장편,미국,애니메이션,판타지,,,,,전체관람가,20158370.0,(주)디스테이션,,9929
20219595,영화의 거리,,77.0,2021.0,20210916,개봉,장편,한국,멜로/로맨스,코미디,김민근,KIM Min-guen,한선화,HAN Sun-hwa,12세이상관람가,20174443.0,영화배급협동조합 씨네소파,Cinesopa,2611
20210610,레드 아워,Red Hour,93.0,2021.0,20210923,개봉,장편,미국,액션,스릴러,,,타이레스 깁슨,Tyrese Gibson,15세이상관람가,20141648.0,(주)올스타엔터테인먼트,,2022
20202688,코끼리와 나비,The Elephant and the Butterfly,86.0,2018.0,20210930,개봉,장편,프랑스,드라마,가족,아멜리 반 엘름브,Amelie van Elmbt,토머스 브랜차드,Thomas Blanchard,전체관람가,20205601.0,(주)스튜디오 보난자,STUDIO BONANZA,1775
20219686,윙스 오버 에베레스트,Wings Over Everest,110.0,2019.0,20210930,개봉,장편,중국,액션,,,,장정초,Jingchu Zhang,15세이상관람가,20157108.0,(주)영화사 안다미로,Andamiro films,1111
20219769,아임 유어 맨,I’m Your Man,107.0,2021.0,20210916,개봉,장편,독일,코미디,멜로/로맨스,마리아 슈라더,Maria Schrader,마렌 에거트,Maren Eggert,15세이상관람가,20139842.0,(주)라이크콘텐츠,Like Contents Inc.,8430
20201784,귀신,Possessed,103.0,2020.0,20210825,개봉,장편,한국,공포(호러),코미디,정하용,JUNG Ha-yong,정이랑,JUNG Yi-rang,청소년관람불가,20205601.0,(주)스튜디오 보난자,STUDIO BONANZA,3070
20207582,학교 가는 길,A Long Way to School,99.0,2020.0,20210505,개봉,장편,한국,다큐멘터리,,김정인,KIM Jung-in,,,12세이상관람가,20100631.0,(주)영화사 진진,JINJIN Pictures,35154
20191061,007 노 타임 투 다이,007 No Time To Die,163.0,2021.0,20210929,개봉,장편,미국,액션,,캐리 후쿠나가,Cary Fukunaga,다니엘 크레이그,Daniel Craig,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,1229971
20218604,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,Crayon Shin-chan: Crash! Scribble Kingdom and Almost Four Heroes,103.0,2020.0,20210915,개봉,장편,일본,애니메이션,,쿄고쿠 타카히코,Takahiko Kyougoku,박영남,PARK Yoeng-nam,전체관람가,20110854.0,(주)씨제이이엔엠,CJ ENM Corp.,199726
20219311,말리그넌트,Malignant,111.0,2021.0,20210915,개봉,장편,미국,스릴러,미스터리,제임스 완,James Wan,애나벨 월리스,Annabelle Wallis,청소년관람불가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea,41412
20219770,캔디맨,CANDYMAN,91.0,2021.0,20210922,개봉,장편,미국,미스터리,공포(호러),니아 다코스타,Nia DaCosta,야히아 압둘 마틴 2세,Yahya Abdul-Mateen II,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,52340
