movieCd,movieNm,openDt
20060122,레밍,20060517
20060078,오늘의 사건사고,20060406
20060035,돈 컴 노킹,20060223
20060395,스위트 크리스마스,20061221
20069531,스네이크 온 어 플레인,20061207
20060260,나쵸 리브레,20061013
20060190,아트 오브 시크릿,20060714
20060116,아쿠아 마린,20060630
20058466,화이트 마사이,20060615
20060290,2006칸국제광고제 수상작 페스티벌,20060914
20060289,일본인디필름페스티벌,20060630
20060184,KBS프리미어 페스티벌,20060615
20060141,SICAF2006 서울국제만화애니페스티벌(0524-0528),20060524
20060098,공룡 티렉스,20060413
20060042,앙코르,20060309
20060044,시티즌 독,20060309
20060038,웨딩 크래셔,20060301
20060032,자투라:스페이스 어드벤쳐,20060223
20060031,언더월드2 - 에볼루션,20060223
20060024,파이어월,20060217
20060030,남자들이 모르는 은밀한 것들,20060217
20050351,쏘우 2,20060216
20060029,빅 마마 하우스:근무중 이상무,20060216
20060023,박치기!,20060214
20050360,내니맥피-우리 유모는 마법사,20060203
20060012,미 앤 유 앤 에브리원,20060127
20020179,탕기,20061228
20060318,해피 피트,20061221
20060319,박물관이 살아있다!,20061221
20060392,미스 리틀 선샤인,20061221
20060394,대통령의 죽음,20061228
20060358,007 카지노 로얄,20061221
20060348,로맨틱 홀리데이,20061214
20060385,랑페르,20061214
20060346,란도리,20061214
20060399,쉐도우맨,20061207
20060354,쏘우 3,20061130
20060315,플러쉬,20061123
20060337,디파티드,20061123
20060360,연애의 기술,20061122
20060371,할로우맨 2,20061117
20060302,파라다이스,20061110
20060192,사일런트 힐,20061109
20060359,비욘드 더 씨,20061109
20060340,프레스티지,20061102
20060300,러브러브 프라하,20061102
20060299,원피스 - 기계태엽성의 메카거병,20061026
20060335,페인터,20061020
20060321,세계,20061020
20060262,월드 트레이드 센터,20061015
20060215,레이디 인 더 워터,20061013
20060306,파이널컷,20061012
20060287,나 없는 내 인생,20061012
20060259,BB프로젝트,20060928
20060270,이사벨라,20060928
20060237,앤트 불리,20060928
20060297,댈러웨이 부인,20060928
20060269,라이즈,20060922
20060258,야연,20060921
20060256,워터스,20060914
20060268,비욘드 러브,20060914
20060246,무서운 영화 4,20060914
20060293,디토네이터,20060915
20060233,플라이트93,20060908
20060274,폴리스 비트,20060908
20060177,전차남,20060907
20060232,센티넬,20060907
20060140,레이크 하우스,20060831
20060253,나인 라이브즈,20060824
20060240,13구역,20060824
20060197,몬스터 하우스,20060810
20060238,더 레터,20060810
20060217,돈많은 친구들,20060728
20060158,사랑도 흥정이 되나요?,20060727
20060149,카,20060720
20060193,울트라바이올렛,20060720
20060206,사이렌,20060720
20060205,키핑 멈,20060714
20060216,낯선 사람에게서 전화가 올 때,20060714
20060146,캐리비안의 해적 : 망자의 함,20060706
20060139,하프 라이트,20060628
20060148,수퍼맨 리턴즈,20060628
20060181,티켓,20060623
20060179,밴디다스,20060622
20060156,럭키 넘버 슬레븐,20060622
20060163,프리덤랜드,20060616
20060144,크립,20060615
20060154,러시안 묵시록,20060615
20060161,환생,20060608
20060109,우리개 이야기,20060608
20060145,러닝 스케어드,20060608
20060152,오멘,20060606
20060130,헷지,20060531
20060129,포세이돈,20060531
20060126,행운을 돌려줘!,20060525
20060378,애니 프란체스카,20061123
20060142,카포티,20060525
20060143,언러브드,20060524
20060118,세일즈우먼,20060518
20060117,다빈치 코드,20060518
20060283,애정결핍이 두 남자에게 미치는 영향,20061116
20060113,파이널 데스티네이션,20060511
20060111,스윙어스,20060511
20060128,버블,20060511
20060097,룸 투 렌트,20060511
20060280,잔혹한 출근,20061102
20060291,잘 살아보세,20060928
20060095,콘스탄트 가드너,20060504
20060107,미션 임파서블 3,20060503
20060120,인터미션,20060428
20060065,쇼핑걸,20060428
20060108,천국의 책방 - 연화,20060427
20060087,인사이드 맨,20060421
20060103,데브라 윙거를 찾아서,20060421
20060096,코드 46,20060420
20060091,뎀,20060420
20060099,달빛 속삭임,20060420
20060072,핑크 팬더,20060413
20060094,판타스틱 애니월드,20060413
20060079,천국을 향하여,20060413
20060175,비단구두,20060622
20060052,엑소시즘 오브 에밀리 로즈,20060413
20060092,린다 린다 린다,20060413
20060135,모노폴리,20060601
20060080,드리머,20060413
20060075,달콤한 백수와 사랑만들기,20060407
20060073,크래쉬,20060406
20060074,에이트 빌로우,20060406
20060076,에디슨 시티,20060406
20060053,창공으로,20060421
20060037,스위트 룸,20060406
20050329,흔들리는 구름,20060331
20060066,리바운드,20060331
20060067,시리아나,20060330
20060057,뻔뻔한 딕&제인,20060330
20050343,나스카 카레이싱3D,20060330
20060045,스윙걸즈,20060323
20060048,브이 포 벤데타,20060316
20060026,카사노바,20060310
20060058,윌러드,20060309
20050364,치킨리틀,20060126
20060007,열두명의 웬수들2,20060126
20050359,무극,20060126
20050361,투 브라더스,20060120
20060011,죽여주는 여자,20060112
20060009,인사이드 딥 스로트,20060112
20060010,알리바이,20060112
20050352,당신이 그녀라면,20060112
20060027,달려라 장미,20060210
20060014,썬데이 서울,20060209
20060101,CGV 한국단편 애니메이션영화제2006[4.20-4.23],20060422
20060382,서울독립영화제2006,20061207
20060195,제5회 미장센단편영화제(2006),20060629
20060199,2006대종상영화제(본선 심사용 통합코드),20060622
20060251,2006CJ중국영화제,20060901
20070063,해리 포터와 불사조 기사단,20070711
20070202,초속5센티미터,20070621
20060423,드림걸즈,20070222
20070262,기담,20070801
20070358,어머니는 죽지 않는다,20070912
20070585,어거스트 러쉬,20071129
20070393,브라보 마이 라이프,20070906
20070582,"색, 계",20071108
20070456,비커밍 제인,20071011
20070122,혐오스런 마츠코의 일생,20070412
20060410,황후화,20070125
20070115,밀양,20070523
20070427,여름 궁전,20070913
20070206,두 번째 사랑,20070621
20070643,헨젤과 그레텔,20071227
20060389,오래된 정원,20070104
20070602,마녀배달부 키키,20071122
20070237,썸머 스톰,20070815
20070665,안경,20071129
20070390,카모메 식당,20070802
20070127,용호문,20070510
20070502,오다기리 죠의 도쿄타워,20071025
20070437,퍼펙트 스트레인저,20070829
20070216,시간을 달리는 소녀,20070614
20070035,훌라걸스,20070301
20070497,궁녀,20071018
20070666,수용소의 삶 : 디지털 삼인삼색 2007,20071129
20070635,헤어스프레이,20071206
20071004,다즐링 주식회사,20071213
20070435,식객,20071101
20070522,라 비 앙 로즈,20071121
20060366,메리 크리스마스,20071220
20070252,레이디 채털리,20070711
20060430,행복을 찾아서,20070228
20070264,라따뚜이,20070725
20070034,그 여자 작사 그 남자 작곡,20070228
20070037,페인티드 베일,20070315
20070552,은하해방전선,20071129
20070377,방황의 날들,20070907
20070454,원스,20070920
20070014,1번가의 기적,20070214
20060417,최강로맨스,20070125
20060408,천년여우 여우비,20070125
20070061,트랜스포머,20070628
20070008,스쿠프,20070201
20060405,데스노트 : 라스트 네임,20070110
20070040,태양의 노래,20070222
20070023,어깨 너머의 연인,20071018
20070466,세븐 데이즈,20071114
20070500,펀치레이디,20071025
20060230,전설의 고향,20070523
20070126,이대근 이 댁은,20070501
20070109,파란자전거,20070419
20070418,괜찮아 울지마,20070830
20070289,리턴,20070808
20070367,지금 사랑하는 사람과 살고 있습니까?,20070815
20070421,권순분여사 납치사건,20070912
20070380,즐거운 인생,20070913
20070434,바르게 살자,20071018
20072520,우리 동네,20071129
20070610,싸움,20071212
20060403,언니가 간다,20070104
20060407,마파도2,20070118
20070015,그놈 목소리,20070201
20070104,극락도 살인사건,20070412
20070637,색즉시공 시즌2,20071212
20070089,만남의 광장,20070815
20070151,못말리는 결혼,20070510
20070084,이장과 군수,20070329
20070042,좋지 아니한가,20070301
20070066,수,20070322
20070097,동갑내기 과외하기 레슨 2,20070419
20070111,아들,20070501
20070205,검은 집,20070621
20060421,바람피기 좋은 날,20070208
20070394,철콘 근크리트,20070802
20060418,"사랑해, 파리",20070201
20070226,"뉴욕에서 온 남자, 파리에서 온 여자",20070719
20070020,복면달호,20070214
20070422,본 얼티메이텀,20070912
20070095,아내의 애인을 만나다,20070426
20070316,디워,20070801
20070504,스카우트,20071114
20060071,프로듀서스,20070126
20070083,향수 : 어느 살인자의 이야기,20070322
20070640,용의주도 미스신,20071218
20070381,마이 파더,20070906
20070128,황진이,20070606
20070541,첫눈,20071101
20070305,두 사람이다,20070822
20060402,나루토-대흥분! 초승달 섬의 애니멀 소동,20070104
20070441,사랑,20070919
20070114,열세살 수아,20070614
20070072,우아한 세계,20070405
20070556,검은 땅의 소녀와,20071115
20070017,쓰리 타임즈,20070214
20070510,사모안 웨딩,20071019
20070207,준벅,20070628
20070054,우리 학교,20070329
20070641,가면,20071227
20070185,저 하늘에도 슬픔이,20070517
20070603,귀를 기울이면,20071122
20070024,천년을 흐르는 사랑,20070308
20070234,디센트,20070705
20070391,미스터 브룩스,20070830
20070135,스틸라이프,20070614
20070068,타인의 삶,20070322
20070167,가까이서 본 기차,20070510
20070433,행복,20071003
20070209,화려한 휴가,20070725
20070547,판타스틱 자살소동,20071108
20060412,허브,20070111
20070021,김관장 대 김관장 대 김관장,20070208
20070010,마강호텔,20070222
20060420,쏜다,20070314
20070047,뷰티풀 선데이,20070329
20070110,날아라 허동구,20070426
20070379,두 얼굴의 여친,20070913
20070450,엠,20071025
20070091,마을금고 연쇄습격사건,20071114
20070545,열한번째 엄마,20071129
20060391,묵공,20070110
20070257,므이,20070725
20070518,용이간다,20071011
20070501,히어로,20071101
20070560,경계,20071108
20070619,웨스트 32번가,20071122
20070303,조디악,20070815
20070147,카뮈 따윈 몰라,20070419
20070101,말라 노체,20070329
20070445,입술은 안돼요,20070906
20070293,꽃미남 연쇄 테러 사건,20070726
20060406,천국의 나날들,20070223
20070165,마이 베스트 프렌드,20070503
20061234,택시 블루스,20071221
20070250,해부학 교실,20070711
20070608,색화동,20071115
20070544,저수지에서 건진 치타,20071025
20070272,가족상속괴담,20070726
20070398,어두운 유리를 통해 ,20070808
20070092,메신져 - 죽은자들의 경고,20070606
20070180,개와 늑대 사이의 시간,20070621
20070200,오! 마이 보스!,20070614
20070452,페이지 터너,20071003
20070088,고스트 라이더,20070412
20060422,비밀의 숲 테라비시아,20070215
20071055,같은 달을 보고 있다,20071219
20070561,결혼하고도 싱글로 남는법,20071206
20070555,골든 에이지,20071122
20070155,관타나모로 가는 길,20070823
20070213,그녀의 은밀한 사랑일기,20070720
20070186,거지의 오페라,20070524
20060374,그들만의 러브 매치,20070105
20070601,명랑한 갱이 지구를 움직인다,20071108
20070175,마리 앙투아네트,20070517
20070449,브레이브 원,20071011
20070059,판타스틱 4: 실버 서퍼의 위협,20070808
20070172,넥스트,20070517
20070174,우리에게 내일은 없다,20070517
20070549,내셔널 트레져:비밀의 책,20071219
20070554,파라노이드 파크,20071122
20070302,별빛 속으로,20070809
20070562,앨빈과 슈퍼밴드,20071219
20070117,서핑 업,20070809
20070348,죽어도 해피엔딩,20070822
20070102,빼꼼의 머그잔 여행,20070322
20070107,내 생애 최악의 남자,20070830
20070022,포도나무를 베어라,20070222
20070383,상사부일체,20070919
20070041,텍사스 전기톱 연쇄살인사건 : 0,20070222
20070468,딕시칙스 - 셧업 앤 싱,20071003
20070492,미...마이셀프,20070927
20070517,왕립우주군-오네아미스의 날개 ,20071018
20070260,힛쳐,20070801
20070179,황색 눈물,20070614
20070137,팩토리 걸 ,20070531
20070332,작은 영웅들,20070719
20070292,인랜드 엠파이어,20070726
20070026,욕망,20070124
20070168,경의선,20070510
20070036,일루셔니스트,20070308
20113761,숏!숏!숏!,20070920
20031481,세상 밖으로,20070201
20090106,선샤인,20070504
20070253,제9중대,20070913
20070491,미남이시네요,20070921
20071020,장 피에르 멜빌 회고전,20071218
20070229,일본인디필름 페스티벌 리턴즈,20070628
20070605,서울아트시네마 애니충격 감독열전,20071026
20071019,서울아트시네마 애니충격 감독열전 12월- 어린이 왕국 편,20071215
20071029,씨네큐브 세계 배낭 여행,20071210
20070133,"베로니카, 죽기로 결심하다",20070323
20070053,씨 인사이드,20070301
20070044,리틀 러너,20070314
20070118,판도와리스,20070324
20070132,할리우드랜드,20070412
20070493,그림자,20071018
20070116,슈렉3,20070606
20070016,소녀X소녀,20070125
20070244,13 자메티,20070629
20071030,어거스트 러쉬 + 나는 전설이다 + 마이클 클레이튼,20071212
20070113,더블타겟,20070426
20070195,스토킹 그리고 섹스,20070614
20070100,상성: 상처받은 도시,20070531
20070027,더 벤치워머스,20070118
20070060,다이 하드 4 : 죽어도 산다,20070717
20070050,마하 2.6: 풀스피드,20070405
20070049,굿셰퍼드,20070419
20098126,말보로 전쟁,20070723
20060282,브레이크 업 : 이별후애(愛),20070322
20070146,섹스 앤 이노센트,20070419
20070331,코마네코 : 호기심 많은 고양이,20070719
20070170,상어,20070510
20070368,"안녕, 쿠로",20070815
20070143,애처일기,20070412
20070309,나누와 실라의 대모험,20070815
20070193,사무라이픽션 - 적영,20070524
20070031,마미야 형제,20070308
20070148,쉬즈 더 맨,20070503
20070149,캐쉬백,20070503
20070152,마음,20070510
20070192,데스워터,20070531
20070378,부에노스 아이레스 1977,20070815
20070384,얼터드,20070823
20070416,약지의 표본,20070823
20070392,사쿠란,20070906
