runTm,nation,genre,director,actor,is_adult,distributor,view,openMonth
132.0,2,1,아담 맥케이,크리스찬 베일,0.0,(주)콘텐츠판다,136483,04
89.0,1,1,박근영,강진아,0.0,㈜인디스토리,2865,04
86.0,1,10,임준현,추상미,0.0,(주)드림팩트엔터테인먼트,16169,04
115.0,3,3,미이케 다카시,사쿠라이 쇼,0.0,(주)영화사 빅,9666,05
103.0,2,1,피터 헤지스,줄리아 로버츠,0.0,(주)팝엔터테인먼트,14058,05
104.0,2,2,롭 레터맨,라이언 레이놀즈,0.0,워너브러더스 코리아(주),686809,05
119.0,3,1,미키 코이치로,후쿠시 소타,0.0,아이 엠,11321,05
107.0,1,5,정다원,라미란,0.0,(주)씨제이이엔엠,1629528,05
105.0,3,3,제프 레드크납,아덴 영,0.0,제인앤유,8093,04
86.0,2,1,줄리아 하트,릴리 레이브,0.0,(주)티캐스트,19958,05
87.0,3,12,크리스찬 하스,조쉬 키튼,0.0,(주)박수엔터테인먼트,17205,05
79.0,1,12,김현호,이선,0.0,(주)넥스트엔터테인먼트월드(NEW),767889,04
135.0,1,1,엄유나,유해진,0.0,롯데컬처웍스(주)롯데엔터테인먼트,2866495,01
99.0,3,1,오오모리 타츠시,키키 키린,0.0,(주)영화사 진진,42112,01
129.0,3,1,구두문두르 아르나르 구드문드손,발더 아이나르손,0.0,아이 엠,5464,04
119.0,3,1,로베르트 슈벤트케,맥스 후바쳐,0.0,(주)드림팩트엔터테인먼트,3525,04
180.0,2,2,안소니 루소,로버트 다우니 주니어,0.0,월트디즈니컴퍼니코리아 유한책임회사,13977602,04
82.0,3,12,사쿠라비 카츠시,마츠오카 요시츠구,0.0,(주)애니플러스,7526,04
123.0,3,5,위타야 통유용,우랏야 세뽀반,0.0,(주)영화사오원,5266,03
122.0,3,7,프랭키 첸,왕대륙,0.0,오드,428323,03
87.0,3,12,아르나드 부롱,저스틴 롱,0.0,(주)팝엔터테인먼트,22241,03
94.0,1,7,정인봉,남규리,0.0,와이드 릴리즈(주),3372,03
119.0,2,1,요르고스 란티모스,올리비아 콜맨,0.0,이십세기폭스코리아(주),164372,02
97.0,2,1,사라 코랑겔로,매기 질렌할,0.0,(주)엣나인필름,13352,04
111.0,1,7,이창근,이순재,0.0,(주)메리크리스마스,81754,04
104.0,3,7,츠키카와 쇼,하마베 미나미,0.0,(주)미디어캐슬,22600,03
91.0,2,8,니콜라스 맥카시,테일러 쉴링,0.0,판씨네마(주),4734,04
88.0,3,12,라파엘 리바스,셀튼 멜로,0.0,(주)스톰픽쳐스코리아,20699,03
121.0,3,1,피에르 쉘러,가스파르 울리엘,0.0,플레이리스트(주),5400,03
118.0,3,2,한스 페터 몰란트,리암 니슨,0.0,(주)제이앤씨미디어그룹,101694,02
110.0,3,1,바네사 필류,마리옹 꼬띠아르,0.0,(주)트리플픽쳐스,1336,03
108.0,1,1,강지은,김해숙,0.0,(주)영화사오원,102464,04
125.0,3,2,프란트 궈,오경,0.0,(주)키다리이엔티,17637,04
93.0,2,8,마이클 차베즈,린다 카델리니,0.0,워너브러더스 코리아(주),202756,04
98.0,2,10,벳시 웨스트,루스 베이더 긴즈버그,0.0,(주)영화사 진진,11405,03
152.0,3,1,라스 폰 트리에,맷 딜런,1.0,(주)엣나인필름,11550,02
88.0,3,3,구스타브 몰러,야곱 세데르그렌,0.0,(주)팝엔터테인먼트,30824,03
119.0,3,5,한스 바인가르트너,말라 엠드,0.0,(주)박수엔터테인먼트,4719,03
94.0,3,12,코사카 키타로,코바야시 세이란,0.0,(주)트리플픽쳐스,12670,02
93.0,2,5,핀 테일러,케이트 미쿠치,0.0,제인앤유,27520,03
100.0,3,1,비욘 룬게,글렌 클로즈,0.0,(주)팝엔터테인먼트,41548,02
112.0,2,1,폴 슈레이더,에단 호크,0.0,(주)올스타엔터테인먼트,12051,04
128.0,3,7,미키 타카히로,마츠모토 준,0.0,(주)영화사오원,14350,03
119.0,3,1,하마구치 류스케,히가시데 마사히로,0.0,(주)이수C&E,15915,03
82.0,2,12,로스 베노커,제이슨 존스,0.0,(주)디스테이션,11676,03
95.0,1,1,홍상수,기주봉,0.0,(주)콘텐츠판다,6975,03
117.0,1,1,임정환,김새벽,0.0,무브먼트,2106,02
86.0,1,10,이종은,최수영,0.0,(주)스톰픽쳐스코리아,10152,02
108.0,1,1,정희재,노정의,0.0,무브먼트,1428,03
97.0,1,8,김성기,강예원,0.0,(주)리틀빅픽쳐스,55366,04
120.0,2,2,닐 마샬,데이빗 하버,1.0,메가박스중앙(주)플러스엠,323198,04
135.0,3,1,해럴드 즈워트,조나단 리스 마이어스,0.0,(주)엣나인필름,2427,04
100.0,2,8,케빈 콜쉬,제이슨 클락,0.0,롯데컬처웍스(주)롯데엔터테인먼트,102826,04
101.0,2,2,피에르 모렐,제니퍼 가너,0.0,(주)삼백상회,94119,04
116.0,2,1,저스틴 밸도니,콜 스프로즈,0.0,(주)누리픽쳐스,98661,04
77.0,3,12,데니스 체르노프,신한호,0.0,(주)박수엔터테인먼트,13222,04
102.0,3,7,시바야마 겐지,스기사키 하나,0.0,(주)디스테이션,2704,04
131.0,2,2,데이비드 F. 샌드버그,제커리 리바이,0.0,워너브러더스 코리아(주),657294,04
77.0,3,12,라스무스 A. 실버르센,김보나,0.0,와이드 릴리즈(주),5814,04
116.0,2,8,조던 필,루피타 뇽,0.0,유니버설픽쳐스인터내셔널 코리아(유),1475087,03
111.0,2,1,팀 버튼,콜린 파렐,0.0,월트디즈니컴퍼니코리아 유한책임회사,345521,03
70.0,1,1,박영주,정다은,0.0,(주)리틀빅픽쳐스,2024,03
105.0,1,1,김지혜,박희순,0.0,메가박스중앙(주)플러스엠,31742,03
80.0,3,12,막심 파디브,콘스탄틴 카벤스키,0.0,(주)박수엔터테인먼트,25419,03
115.0,1,11,박누리,류준열,0.0,(주)쇼박스,3389125,03
116.0,2,1,클린트 이스트우드,클린트 이스트우드,0.0,워너브러더스 코리아(주),101465,03
67.0,1,1,최창환,곽민규,0.0,㈜인디스토리,1749,03
130.0,2,1,피터 패럴리,비고 모텐슨,0.0,CGV아트하우스,445380,01
99.0,2,2,애덤 로비텔,테일러 러셀,0.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,563114,03
93.0,1,1,모현신,고관재,0.0,CL2D Film,1161,02
100.0,3,1,에르네스토 콘트레라스,엘리히오 멜렌데즈,0.0,아이 엠,4120,03
156.0,3,1,파올로 소렌티노,토니 세르빌로,1.0,(주)영화사 진진,8654,03
123.0,2,2,애너 보든,브리 라슨,0.0,월트디즈니컴퍼니코리아 유한책임회사,5802810,03
116.0,1,1,김유성,정지훈,0.0,(주)셀트리온엔터테인먼트,172212,02
78.0,1,12,최신규,이지현,0.0,(주)넥스트엔터테인먼트월드(NEW),575362,01
98.0,2,5,브라이언 크라노,레베카 홀,1.0,(주)에스와이코마드,3753,02
92.0,3,12,토마스 자보,브루노 살로몬,0.0,(주)박수엔터테인먼트,48942,02
133.0,2,11,마이클 노어,찰리 허냄,0.0,(주)드림팩트엔터테인먼트,34638,02
75.0,3,12,웨이밍 황,김경희,0.0,와이드 릴리즈(주),3610,02
129.0,2,2,스티븐 카플 주니어,마이클 B. 조던,0.0,워너브러더스 코리아(주),15023,02
124.0,2,1,조시 루크,시얼샤 로넌,0.0,유니버설픽쳐스인터내셔널 코리아(유),7340,02
90.0,3,8,파스칼 로지에,크리스탈 리드,0.0,(주)팝엔터테인먼트,7369,01
129.0,1,1,이한,정우성,0.0,롯데컬처웍스(주)롯데엔터테인먼트,2535012,02
87.0,2,12,린 사우더랜드,사문영,0.0,예지림엔터테인먼트,284922,02
77.0,3,12,딘 테일러,이선,0.0,(주)라이크콘텐츠,24787,02
100.0,2,8,크리스토퍼 랜던,제시카 로테,0.0,유니버설픽쳐스인터내셔널 코리아(유),412850,02
115.0,3,12,야마모토 야스이치로,타카야마 미나미,0.0,(주)씨제이이엔엠,116059,02
130.0,2,1,롭 마샬,에밀리 블런트,0.0,월트디즈니컴퍼니코리아 유한책임회사,224160,02
99.0,3,12,나가미네 타츠야,노자와 마사코,0.0,(주)이수C&E,35989,02
107.0,3,7,이시이 유야,이케마츠 소스케,0.0,(주)디오시네마,8800,02
81.0,3,12,카스텐 킬러리치,투레 린드하르트,0.0,(주)박수엔터테인먼트,30534,02
89.0,3,7,올레그 트로핌,아글라야 타라소바,0.0,(주)마노엔터테인먼트,18882,02
94.0,3,11,제임스 오클레이,우마 서먼,1.0,와이드 릴리즈(주),2065,01
128.0,3,1,키릴 세레브렌니코프,유태오,0.0,(주)엣나인필름,23246,01
134.0,3,1,미셀 하자나비시우스,베레니스 베조,0.0,(주)영화사오원,2230,01
112.0,3,1,나가이 아키라,고마츠 나나,0.0,(주)디스테이션,13500,02
118.0,3,5,하비에르 페서,하비에르 구티에레즈,0.0,(주)영화사 빅,4505,02
105.0,2,11,크레이그 맥닐,크리스틴 스튜어트,1.0,(주)팝엔터테인먼트,9288,01
92.0,1,7,정대건,심희섭,0.0,(주)콘텐츠 난다긴다,2214,01
106.0,3,12,마이크 미첼,크리스 프랫,0.0,워너브러더스 코리아(주),88392,02
70.0,1,12,최신규,김서영,0.0,(주)넥스트엔터테인먼트월드(NEW),410274,01
104.0,2,12,딘 데블로이스,제이 바루첼,0.0,유니버설픽쳐스인터내셔널 코리아(유),1507922,01
84.0,3,7,파올로 타비아니,루카 마리넬리,0.0,(주)마노엔터테인먼트,1908,01
106.0,2,1,제임스 콕스,안셀 엘고트,0.0,(주)키다리이엔티,17413,01
106.0,3,7,나카니시 켄지,무라카미 니지로,0.0,(주)브리즈픽처스,1629,01
120.0,3,1,이시카와 케이,츠마부키 사토시,0.0,(주)드림팩트엔터테인먼트,4847,01
120.0,2,2,조 코니쉬,루이스 서키스,0.0,이십세기폭스코리아(주),29236,01
98.0,2,11,조니 마틴,알 파치노,0.0,(주)박수엔터테인먼트,1860,01
117.0,3,1,토마스 빈터베르그,마티아스 쇼에나에츠,0.0,(주)제이앤씨미디어그룹,42564,01
97.0,3,12,호소다 마모루,쿠로키 하루,0.0,메가박스중앙(주)플러스엠,107228,01
89.0,2,12,크리스토퍼 젠킨스,박성광,0.0,(주)이수C&E,91490,01
86.0,3,12,안드레스 코투리어,토드 레스닉,0.0,(주)박수엔터테인먼트,38262,01
129.0,2,1,M. 나이트 샤말란,제임스 맥어보이,0.0,월트디즈니컴퍼니코리아 유한책임회사,466475,01
112.0,2,12,리치 무어,존 C. 라일리,0.0,월트디즈니컴퍼니코리아 유한책임회사,1758891,01
118.0,2,2,데이빗 레이치,라이언 레이놀즈,0.0,이십세기폭스코리아(주),5191,01
111.0,3,1,에바 허슨,골시프테 파라하니,0.0,(주)이수C&E,2971,10
103.0,2,1,프랑소아 지라드,더스틴 호프만,0.0,THE 픽쳐스,2252,05
116.0,1,1,박지완,김혜수,0.0,워너브러더스 코리아(주),234522,11
114.0,1,11,박정배,이제훈,0.0,(주)씨제이이엔엠,1545281,11
90.0,1,1,오원재,장동윤,0.0,(주)라온컴퍼니플러스,2956,05
47.0,3,12,미즈시마 츠토무,후치가미 마이,0.0,(주)디스테이션,4380,01
99.0,1,1,한제이,우미화,0.0,(주)트리플픽쳐스,4390,10
104.0,3,2,엽위신,견자단,0.0,(주)키다리이엔티,72886,04
107.0,3,11,미이케 다카시,소메타니 쇼타,1.0,와이드 릴리즈(주),4009,12
97.0,3,2,제이슨 레이 하우덴,다니엘 래드클리프,1.0,와이드 릴리즈(주),27928,04
100.0,1,2,최재훈,장혁,0.0,(주)키위미디어그룹,190237,09
97.0,1,1,김형기,공찬,0.0,(주)스톰픽쳐스코리아,4267,12
84.0,1,3,조슬예,신민아,0.0,메가박스중앙(주)플러스엠,108122,09
99.0,1,1,심요한,이학주,0.0,(주)리틀빅픽쳐스,3792,08
139.0,3,12,이시다테 타이치,이시카와 유이,0.0,(주)라이크콘텐츠,60902,11
116.0,1,7,김종관,한지민,0.0,워너브러더스 코리아(주),212439,12
109.0,1,5,정세교,나문희,0.0,CGV아트하우스,352199,09
113.0,1,1,강대규,성동일,0.0,(주)씨제이이엔엠,1719593,09
45.0,3,12,미츠나카 스스무,구자형,0.0,(주)드림팩트엔터테인먼트,43079,01
97.0,1,1,김범삼,홍완표,0.0,(주)영화사 그램,3789,07
96.0,1,10,김상철,권오중,0.0,(주)영화사 진진,51568,10
108.0,3,1,소피 드라스프,나에마 리치,0.0,그린나래미디어(주),10246,11
97.0,1,1,정연경,양소민,0.0,(주)리틀빅픽쳐스,2405,09
115.0,1,10,김성민,김훈,0.0,㈜인디스토리,4089,11
82.0,1,10,강성옥,이금희,0.0,(주)영화특별시에스엠씨,21080,01
113.0,1,1,신수원,김호정,0.0,(주)리틀빅픽쳐스,5313,10
91.0,3,1,찰스 마틴 스미스,루크 트레더웨이,0.0,(주)영화특별시에스엠씨,6378,12
122.0,1,1,김태영,조선묵,0.0,시네마 뉴원,1327,10
135.0,3,7,증국상,주동우,0.0,(주)영화특별시에스엠씨,80507,07
106.0,3,7,미야케 쇼,에모토 타스쿠,0.0,(주)디오시네마,2468,04
118.0,1,1,조정래,이유리,0.0,(주)리틀빅픽쳐스,82600,07
130.0,1,1,이환경,정우,0.0,(주)리틀빅픽쳐스,431559,11
113.0,1,5,김태윤,이성민,0.0,메가박스중앙(주)플러스엠,604143,01
106.0,1,1,김정식,김대명,0.0,(주)리틀빅픽쳐스,18323,10
95.0,3,3,카를로 미라벨라 데이비스,오스틴 스토웰,0.0,주식회사 왓챠,1876,07
94.0,1,1,강동헌,박혁권,0.0,(주)랠리버튼,2002,02
104.0,1,1,윤단비,박현영,0.0,그린나래미디어(주),22603,08
108.0,1,1,김록경,하준,0.0,(주)트리플픽쳐스,11250,12
110.0,1,10,구수환,이태석,0.0,(주)중헌홀딩스,23819,07
117.0,2,1,조지 클루니,조지 클루니,0.0,메가박스중앙(주)플러스엠,7288,12
114.0,2,11,토마스 베주차,케빈 코스트너,0.0,유니버설픽쳐스인터내셔널 코리아(유),5936,11
122.0,3,12,스도 토모노리,스기야마 노리아키,0.0,(주)애니플러스,88023,10
97.0,1,5,윤여창,김인권,0.0,(주)제이앤씨미디어그룹,2492,06
108.0,1,11,강태호,이설구,0.0,(주)피터팬픽쳐스,1741,05
85.0,1,1,장률,권해효,0.0,(주)률필름,5451,08
88.0,1,1,김희정,김호정,0.0,(주)디스테이션,19883,06
92.0,1,1,봉준영,김도윤,1.0,(주)영화사 그램,5061,12
99.0,1,1,심혜정,김종구,0.0,필름다빈,1544,07
81.0,1,10,한태의,한태의,0.0,(주)시네마달,2284,10
99.0,1,1,임선애,예수정,0.0,(주)엣나인필름,9886,08
82.0,1,2,양길영,오지호,0.0,(주)박수엔터테인먼트,1681,07
87.0,1,1,임성관,김선아,0.0,(주)영화사오원,3214,12
94.0,1,2,최상훈,지일주,1.0,(주)드림팩트엔터테인먼트,3038,12
109.0,1,1,김진유,김아송,0.0,(주)영화사 진진,12173,05
116.0,2,1,론 하워드,에이미 아담스,1.0,메가박스중앙(주)플러스엠,4027,11
131.0,2,1,데이빗 핀처,게리 올드만,0.0,메가박스중앙(주)플러스엠,4683,11
83.0,2,1,빅 포니,빅 포니,0.0,(주)미로스페이스,1515,12
118.0,1,1,정형석,서윤아,0.0,(주)스톰픽쳐스코리아,1245,11
86.0,1,10,박윤진,박윤진,0.0,호우주의보,2808,12
91.0,1,1,장우진,서영화,0.0,㈜인디스토리,2003,12
85.0,1,8,조경훈,문남숙,0.0,(주)트리플픽쳐스,103420,09
102.0,1,1,전지희,이동휘,0.0,명필름랩,1127,05
104.0,1,1,정진영,조진웅,0.0,(주)에이스메이커무비웍스,185802,06
99.0,1,1,심찬양,홍이삭,0.0,(주)영화사오원,4311,09
93.0,1,8,전재홍,이채영,1.0,(주)스마일이엔티,9128,11
117.0,2,1,앤드류 헤클러,포레스트 휘테커,0.0,(주)제이앤씨미디어그룹,2281,11
88.0,3,1,아르노 비야르,장-폴 루브,0.0,(주)영화사 진진,4072,12
96.0,3,7,끌로드 베리,오드리 토투,0.0,(주)영화사 진진,2053,12
136.0,3,3,제니퍼 켄트,샘 클라플린,1.0,(주)제이앤씨미디어그룹,13702,12
123.0,3,7,니시타니 히로시,후쿠야마 마사하루,0.0,찬란,4014,12
87.0,3,5,크리스토퍼 모리스,안나 켄드릭,0.0,(주)제이앤씨미디어그룹,1361,12
107.0,1,1,최하나,정수정,0.0,(주)리틀빅픽쳐스,22996,11
110.0,1,1,이종필,고아성,0.0,롯데컬처웍스(주)롯데엔터테인먼트,1571924,10
77.0,1,1,홍상수,김민희,1.0,(주)영화제작전원사 ,10338,09
98.0,1,1,김덕중,문혜인,0.0,영화배급협동조합 씨네소파,1038,11
109.0,2,1,척 콘젤만,애슐리 브래처,0.0,(주)영화사오원,14464,12
107.0,3,2,당계례,성룡,0.0,(주)디스테이션,31548,12
80.0,1,12,송정율,박지윤,0.0,(주)대교 미디어콘텐츠사업본부,20113,11
99.0,1,11,홍의정,유아인,0.0,(주)에이스메이커무비웍스,403424,10
101.0,3,7,프랑수아 오종,펠릭스 르페브르,0.0,찬란,9504,12
89.0,3,1,크리스티안 펫졸드,폴라 비어,0.0,M&M 인터내셔널,7744,12
113.0,1,1,우민호,이병헌,0.0,(주)쇼박스,4750345,01
90.0,1,1,조민재,곽진무,0.0,(주)시네마달,2265,01
94.0,1,1,정승오,장리우,0.0,㈜인디스토리,5321,03
111.0,1,1,최종태,이항나,0.0,(주)리틀빅픽쳐스,103534,04
48.0,1,10,김지영,박호산,0.0,(주)엣나인필름,20789,04
104.0,1,5,장유정,라미란,0.0,(주)넥스트엔터테인먼트월드(NEW),1538308,02
104.0,1,1,최윤태,이주영,0.0,(주)싸이더스,37528,06
100.0,1,8,송정우,지성원,1.0,(주)스톰픽쳐스코리아,2553,03
89.0,1,7,송은주,서나영,1.0,(주)키다리이엔티,2182,06
71.0,1,1,윤성준,자승,0.0,(주)퍼스트런,22330,05
108.0,1,3,김용훈,전도연,1.0,메가박스중앙(주)플러스엠,629249,02
97.0,1,1,배효민,정웅인,0.0,(주)영화사오원,10196,05
95.0,1,1,김초희,강말금,0.0,찬란,29575,03
118.0,1,1,정형석,송지인,0.0,아이 엠,2124,01
102.0,1,3,손원평,송지효,0.0,(주)에이스메이커무비웍스,532045,06
97.0,1,1,김광빈,하정우,0.0,(주)씨제이이엔엠,1270835,02
92.0,1,3,곽정,이시언,0.0,(주)스톰픽쳐스코리아,34115,04
107.0,1,7,김정권,김소은,0.0,주식회사 블루필름웍스,12878,03
97.0,1,1,최창환,곽민규,0.0,매치컷(주),1012,05
89.0,1,1,조성빈,임용순,0.0,아이 엠,3394,03
66.0,1,12,변희선,김서영,0.0,스마트스터디(주),17797,01
106.0,1,1,박석영,장선,0.0,영화사 삼순,2554,04
70.0,1,1,정가영,정가영,1.0,필름다빈,1039,02
117.0,1,5,손재곤,안재홍,0.0,(주)에이스메이커무비웍스,1224726,01
83.0,1,10,민병우,민병우,0.0,(주)트리플픽쳐스,7284,01
100.0,1,8,윤은경,이세영,0.0,(주)스마일이엔티,71324,04
109.0,1,5,최원섭,권상우,0.0,롯데컬처웍스(주)롯데엔터테인먼트,2406232,01
80.0,1,10,신승환,최병윤,0.0,(주)트리플픽쳐스,4004,06
73.0,1,12,이영준,신용우,0.0,(주)리틀빅픽쳐스,79772,02
87.0,1,1,김인식,예지원,0.0,(유)조이앤시네마,1254,04
112.0,1,2,채여준,오승훈,0.0,(주)그노스,2950,04
96.0,1,10,이희섭,임수정,0.0,㈜인디스토리,2999,05
110.0,1,1,박상현,신혜선,0.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,894025,06
97.0,1,1,조일형,유아인,0.0,롯데컬처웍스(주)롯데엔터테인먼트,1903992,06
150.0,2,2,팻티 젠킨스,갤 가돗,0.0,워너브러더스 코리아(주),548695,12
99.0,1,11,임성용,천정명,0.0,(주)좋은 하늘,1662,05
93.0,1,5,신해강,김영호,0.0,(주)미로스페이스,1171,01
125.0,3,1,마리아 소달,스텔란 스카스가드,0.0,(주)이놀미디어,3622,12
99.0,2,1,데이비드 하인즈,조 퍼디,0.0,(주)다자인소프트,12692,12
103.0,2,8,대런 린 보우즈만,사브리나 컨,1.0,(주)디스테이션,12450,03
80.0,1,10,구윤주,구윤주,0.0,필름다빈,1807,10
131.0,2,5,라이언 머피,메릴 스트립,0.0,메가박스중앙(주)플러스엠,24955,12
92.0,2,2,조니 마틴,타일러 포시,0.0,(주)영화사 안다미로,2294,11
129.0,2,1,아론 소킨,사챠 바론 코헨,0.0,메가박스중앙(주)플러스엠,5311,10
101.0,2,5,크리스토퍼 랜던,빈스 본,0.0,유니버설픽쳐스인터내셔널 코리아(유),2541,12
148.0,3,2,관후,강무,0.0,TCO(주)더콘텐츠온,16625,12
103.0,1,1,고훈,안성기,0.0,(주)스튜디오 보난자,7477,10
112.0,3,1,레반 아킨,레반 겔바키아니,0.0,(주)엣나인필름,6069,11
90.0,1,10,임일진,임일진,0.0,(주)민치앤필름,2688,10
59.0,3,12,야마구치 히카루,야노 쇼고,0.0,(주)애니플러스,4585,11
102.0,1,5,장재일,박원상,0.0,(주)스톰픽쳐스코리아,5477,07
113.0,2,1,마르코 폰테코르보,하비 케이틀,0.0,(주)디스테이션,16844,12
98.0,1,1,창,윤세웅,0.0,롯데컬처웍스(주)롯데엔터테인먼트,2284,10
110.0,1,5,신정원,이정현,0.0,TCO(주)더콘텐츠온,104034,09
95.0,2,2,데이비드 에이어,샤이아 라보프,1.0,(주)팝엔터테인먼트,18197,11
77.0,3,12,피엣 드 라이커,프란카 포텐테,0.0,(주)박수엔터테인먼트,2021,11
182.0,2,1,프란시스 포드 코폴라,말론 브란도,1.0,(주)디스테이션,3663,11
89.0,2,3,아니쉬 차간티,사라 폴슨,0.0,(주)올스타엔터테인먼트,284141,11
107.0,1,11,홍원찬,황정민,0.0,(주)씨제이이엔엠,4357814,08
102.0,2,5,크리스토퍼 랜던,빈스 본,1.0,유니버설픽쳐스인터내셔널 코리아(유),51816,11
105.0,2,2,M.J. 버세트,메간 폭스,0.0,(주)스톰픽쳐스코리아,4012,11
84.0,1,1,조창열,김예은,0.0,(주)에스와이코마드,1179,07
97.0,3,1,클로드 라롱드,패트릭 스튜어트,0.0,판씨네마(주),8454,11
91.0,2,5,딘 패리소트,키아누 리브스,0.0,(주)누리픽쳐스,3351,11
94.0,1,2,조바른,김대한,0.0,(주)삼백상회,10334,01
113.0,3,1,셀린 시아마,카리자 투레,0.0,(주)영화특별시에스엠씨,12230,11
105.0,1,5,김봉한,곽도원,0.0,(주)쇼박스,537470,09
109.0,3,1,마르잔 사트라피,로자먼드 파이크,0.0,(주)디스테이션,24582,11
86.0,1,12,이영준,엄상현,0.0,(주)리틀빅픽쳐스,58156,09
82.0,1,10,박혜령,임지호,0.0,(주)엣나인필름,16752,10
45.0,3,12,블레어 시몬스,엄상현,0.0,와이드 릴리즈(주),26219,11
107.0,3,1,로베르 게디기앙,아리안 아스카리드,0.0,찬란,2833,10
119.0,3,7,이시이 유야,마에다 아츠코,0.0,(주)디오시네마,1483,11
81.0,1,12,정윤철,박지윤,0.0,(주)에이원엔터테인먼트,4077,09
189.0,3,2,리들리 스콧,올랜도 블룸,0.0,(주)영화사오원,25323,11
99.0,3,12,타카하시 시게하루,신용우,0.0,(주)씨제이이엔엠,15386,10
114.0,1,2,홍원찬,황정민,1.0,(주)씨제이이엔엠,37961,10
108.0,3,5,멜라니 샤르본느,줄리엣 고셀린,0.0,(주)싸이더스,4636,11
91.0,3,11,니콜라이 콤메리키,유리 코로콜니코브,0.0,(주)제이앤씨미디어그룹,2298,11
119.0,2,1,샘 멘데스,조지 맥케이,0.0,(주)스마일이엔티,879471,02
82.0,2,8,애슐리 해밀턴,린 샤예,1.0,(주)영화사 안다미로,8858,08
128.0,3,1,피에트로 마르첼로,루카 마리넬리,0.0,알토미디어(주),15687,10
119.0,3,1,이시카와 케이,마츠오카 마유,0.0,(주)디스테이션,1009,10
102.0,2,1,마이클 알메레이다,에단 호크,0.0,(주)제이앤씨미디어그룹,27482,10
130.0,1,1,문정윤,김명곤,0.0,아방가르드 필름,1072,09
107.0,3,1,앨리스 위노코,에바 그린,0.0,(주)영화사 진진,4343,10
84.0,3,12,피에르 그레코,귀욤 르메이-티비지,0.0,(주)디스테이션,1322,10
90.0,3,10,라이너 홀제메르,마틴 마르지엘라,0.0,하준사,5637,09
76.0,3,12,신우,김경희,0.0,(주)팝엔터테인먼트,72912,07
88.0,3,12,올레말라므,사문영,0.0,(주)팝엔터테인먼트,55838,08
97.0,2,3,로비 마이클,드류 폰테이로,0.0,(주)다자인소프트,5009,10
89.0,3,12,정량,장위,0.0,(주)라이크콘텐츠,8918,10
109.0,2,5,리차드 링클레이터,케이트 블란쳇,0.0,(주)디스테이션,28651,10
103.0,2,11,조쉬 트랭크,톰 하디,1.0,(주)키다리이엔티,26762,10
100.0,1,5,이철하,엄정화,0.0,메가박스중앙(주)플러스엠,1229018,08
90.0,2,3,데릭 보트,러셀 크로우,1.0,(주)누리픽쳐스,118570,10
90.0,3,1,끌로드 를르슈,장-루이 트린티냥,0.0,(주)팝엔터테인먼트,7242,10
104.0,3,5,마이클 윈터바텀,스티브 쿠건,0.0,와이드 릴리즈(주),2432,10
105.0,2,7,로저 컴블,히어로 파인즈 티핀,0.0,판씨네마(주),37354,10
92.0,1,1,남연우,조민수,0.0,(주)트리플픽쳐스,16160,05
119.0,2,2,릭 로먼 워,제라드 버틀러,0.0,(주)제이앤씨미디어그룹,326130,09
99.0,2,3,브라이언 커크,채드윅 보스만,0.0,(주)드림팩트엔터테인먼트,127767,01
83.0,3,12,케빈 먼로,소냐 볼,0.0,(주)박수엔터테인먼트,4728,10
110.0,3,12,와타나베 아유무,아시다 마나,0.0,(주)영화사오원,15294,09
61.0,3,12,시바타 히로키,홍진욱,0.0,(주)넥스트엔터테인먼트월드(NEW),14869,09
142.0,1,1,양우석,정우성,0.0,롯데컬처웍스(주)롯데엔터테인먼트,18306,09
89.0,1,10,박준수,김남준,0.0,CGV ICECON,131693,09
80.0,3,1,아이스링 친-이,헤더 그레이엄,0.0,아이 엠,2251,09
96.0,3,12,유야마 쿠니히코,이선호,0.0,(주)이수C&E,97398,09
115.0,1,2,연상호,강동원,0.0,(주)넥스트엔터테인먼트월드(NEW),3812455,07
123.0,2,1,로드 루리,스콧 이스트우드,0.0,(주)제이앤씨미디어그룹,53648,09
82.0,3,10,돈 밀러,페르난도 보테로,0.0,(주)마노엔터테인먼트,3798,09
107.0,1,5,최상훈,오지호,0.0,(주)드림팩트엔터테인먼트,2018,08
88.0,2,8,데이브 프랑코,댄 스티븐스,0.0,(주)제이앤씨미디어그룹,9427,09
114.0,3,2,파코 카베자스,마리오 카사스,1.0,(주)이놀미디어,6526,07
120.0,3,2,장-프랑소와 리셰,뱅상 카셀,0.0,(주)영화특별시에스엠씨,5120,09
115.0,2,1,니키 카로,유역비,0.0,월트디즈니컴퍼니코리아 유한책임회사,236247,09
108.0,3,1,에드워드 양,무건인,0.0,(주)에이썸엔터테인먼트,5868,09
90.0,2,5,길 정거,메간 폭스,0.0,(주)키다리이엔티,4828,09
102.0,3,8,존 쉬,왕정,0.0,(주)팝엔터테인먼트,36415,08
105.0,3,1,루 주네,노에미 멜랑,1.0,(주)트리플픽쳐스,1480,08
99.0,3,1,마크 먼든,딕시 에저릭스,0.0,(주)이수C&E,12137,08
94.0,2,12,토니 밴크로프트,존 크래신스키,0.0,(주)이수C&E,129701,08
109.0,3,5,우에다 신이치로,오오사와 카즈토,0.0,찬란,3813,08
84.0,3,1,스티븐 바우터루드,소니 코프스 판 우테렌,0.0,(주)팝엔터테인먼트,10214,09
